Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:ae: Vereinigte Arabische Emirate ^20.06.2021^,146.21,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:mt: Malta ^19.06.2021^,141.74,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^18.06.2021^,140.0,"Oxford/AstraZeneca, Sinopharm/Beijing"
:sm: San Marino ^16.06.2021^,128.68,"Pfizer/BioNTech, Sputnik V"
:il: Israel ^20.06.2021^,122.99,"Moderna, Pfizer/BioNTech"
:bh: Bahrain ^20.06.2021^,114.21,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cl: Chile ^18.06.2021^,111.87,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mn: Mongolei ^20.06.2021^,110.07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:gb: Vereinigtes Königreich ^19.06.2021^,109.45,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:is: Island ^17.06.2021^,104.08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:uy: Uruguay ^20.06.2021^,101.3,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:qa: Katar ^20.06.2021^,100.18,"Moderna, Pfizer/BioNTech"
:us: Vereinigte Staaten ^20.06.2021^,95.07,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:mv: Malediven ^17.06.2021^,91.88,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:mc: Monaco ^10.06.2021^,86.55,Pfizer/BioNTech
:ca: Kanada ^20.06.2021^,85.29,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^17.06.2021^,84.41,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^20.06.2021^,83.2,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^14.06.2021^,80.19,"Moderna, Pfizer/BioNTech"
:de: Deutschland ^20.06.2021^,79.32,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^20.06.2021^,76.74,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^20.06.2021^,76.33,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^20.06.2021^,76.11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^17.06.2021^,75.74,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:rs: Serbien ^20.06.2021^,75.63,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:nl: Niederlande ^20.06.2021^,75.45,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^16.06.2021^,75.01,"Moderna, Pfizer/BioNTech"
:lu: Luxemburg ^18.06.2021^,74.82,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^16.06.2021^,74.01,"Moderna, Pfizer/BioNTech"
:pt: Portugal ^19.06.2021^,72.94,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kw: Kuwait ^20.06.2021^,72.59,Pfizer/BioNTech
:gr: Griechenland ^20.06.2021^,72.04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^20.06.2021^,71.51,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:fr: Frankreich ^19.06.2021^,71.36,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^19.06.2021^,70.69,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pl: Polen ^20.06.2021^,70.01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nr: Nauru ^08.06.2021^,68.65,Oxford/AstraZeneca
:ee: Estland ^20.06.2021^,67.84,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^20.06.2021^,67.51,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^20.06.2021^,67.06,"Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^18.06.2021^,66.65,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^14.06.2021^,66.15,"Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^17.06.2021^,65.68,"Moderna, Pfizer/BioNTech"
:ie: Irland ^13.06.2021^,65.18,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:do: Dominikanische Republik ^19.06.2021^,64.01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:bt: Bhutan ^13.06.2021^,62.75,Oxford/AstraZeneca
:kn: St. Kitts und Nevis ^15.06.2021^,60.94,Oxford/AstraZeneca
:ag: Antigua und Barbuda ^15.06.2021^,60.84,Oxford/AstraZeneca
:sk: Slowakei ^20.06.2021^,59.38,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:hr: Kroatien ^20.06.2021^,57.47,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lv: Lettland ^20.06.2021^,56.77,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bb: Barbados ^17.06.2021^,54.08,Oxford/AstraZeneca
:dm: Dominica ^14.06.2021^,52.75,Oxford/AstraZeneca
:tr: Türkei ^20.06.2021^,49.88,"Pfizer/BioNTech, Sinovac"
:sa: Saudi-Arabien ^20.06.2021^,47.82,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ma: Marokko ^19.06.2021^,47.4,"Oxford/AstraZeneca, Sinopharm/Beijing"
:mu: Mauritius ^20.06.2021^,47.09,"BBIBP-CorV, Covaxin, Oxford/AstraZeneca"
:ro: Rumänien ^19.06.2021^,45.31,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:me: Montenegro ^20.06.2021^,43.89,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cr: Costa Rica ^14.06.2021^,42.22,"Oxford/AstraZeneca, Pfizer/BioNTech"
:cu: Kuba ^18.06.2021^,41.69,"Abdala, Soberana02"
:br: Brasilien ^20.06.2021^,40.91,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:tv: Tuvalu ^15.06.2021^,40.47,Oxford/AstraZeneca
:gy: Guyana ^16.06.2021^,40.15,"Oxford/AstraZeneca, Sputnik V"
:ar: Argentinien ^20.06.2021^,40.02,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:sv: El Salvador ^18.06.2021^,38.03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:kh: Kambodscha ^20.06.2021^,36.48,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
":kr: Korea, Süd ^17.06.2021^",35.34,"Oxford/AstraZeneca, Pfizer/BioNTech"
:pa: Panama ^19.06.2021^,32.74,"Oxford/AstraZeneca, Pfizer/BioNTech"
:mx: Mexiko ^19.06.2021^,31.05,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:al: Albanien ^20.06.2021^,30.61,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:sr: Suriname ^20.06.2021^,29.95,Oxford/AstraZeneca
:az: Aserbaidschan ^20.06.2021^,29.48,"Oxford/AstraZeneca, Sinovac, Sputnik V"
:jo: Jordanien ^20.06.2021^,29.43,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:co: Kolumbien ^19.06.2021^,28.94,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:to: Tonga ^01.06.2021^,28.36,Oxford/AstraZeneca
:lc: St. Lucia ^19.06.2021^,27.87,Oxford/AstraZeneca
:fj: Fidschi ^15.06.2021^,27.06,Oxford/AstraZeneca
:gd: Grenada ^18.06.2021^,25.91,Oxford/AstraZeneca
:au: Australien ^20.06.2021^,25.71,"Oxford/AstraZeneca, Pfizer/BioNTech"
:jp: Japan ^20.06.2021^,24.98,"Moderna, Pfizer/BioNTech"
:bz: Belize ^17.06.2021^,24.5,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ru: Russland ^20.06.2021^,23.92,"EpiVacCorona, Sputnik V"
:bg: Bulgarien ^20.06.2021^,23.89,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kz: Kasachstan ^20.06.2021^,23.42,"QazVac, Sinopharm/HayatVax, Sputnik V"
