Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:il: Israel ^08.04.2021^,118.04,"Moderna, Pfizer/BioNTech"
:sc: Seychellen ^06.04.2021^,105.72,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ae: Vereinigte Arabische Emirate ^08.04.2021^,89.88,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:bt: Bhutan ^08.04.2021^,61.19,Oxford/AstraZeneca
:cl: Chile ^07.04.2021^,59.61,"Pfizer/BioNTech, Sinovac"
:gb: Vereinigtes Königreich ^07.04.2021^,55.83,"Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^08.04.2021^,52.94,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:us: Vereinigte Staaten ^08.04.2021^,52.29,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:mc: Monaco ^02.04.2021^,52.26,Pfizer/BioNTech
:mv: Malediven ^08.04.2021^,51.83,Oxford/AstraZeneca
:mt: Malta ^07.04.2021^,51.55,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^07.04.2021^,43.6,"Pfizer/BioNTech, Sputnik V"
:rs: Serbien ^07.04.2021^,39.49,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:hu: Ungarn ^08.04.2021^,39.49,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:qa: Katar ^08.04.2021^,35.15,Pfizer/BioNTech
:sg: Singapur ^06.04.2021^,28.5,"Moderna, Pfizer/BioNTech"
:uy: Uruguay ^08.04.2021^,27.66,"Pfizer/BioNTech, Sinovac"
:ag: Antigua und Barbuda ^25.03.2021^,26.98,Oxford/AstraZeneca
:dm: Dominica ^01.04.2021^,25.16,Oxford/AstraZeneca
:is: Island ^08.04.2021^,23.36,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ee: Estland ^08.04.2021^,23.27,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ma: Marokko ^08.04.2021^,23.05,"Oxford/AstraZeneca, Sinopharm/Beijing"
:lt: Litauen ^08.04.2021^,22.82,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bb: Barbados ^02.04.2021^,22.18,Oxford/AstraZeneca
:at: Österreich ^08.04.2021^,21.62,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^07.04.2021^,21.5,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:tr: Türkei ^08.04.2021^,21.45,"Pfizer/BioNTech, Sinovac"
:es: Spanien ^08.04.2021^,20.99,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^08.04.2021^,20.62,"Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^08.04.2021^,20.33,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^08.04.2021^,20.23,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^08.04.2021^,20.08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^08.04.2021^,19.95,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sk: Slowakei ^08.04.2021^,19.93,Pfizer/BioNTech
:gr: Griechenland ^08.04.2021^,19.75,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^07.04.2021^,19.74,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^08.04.2021^,19.7,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^07.04.2021^,19.31,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^08.04.2021^,19.22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pl: Polen ^08.04.2021^,19.19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^05.04.2021^,19.05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^07.04.2021^,18.71,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^04.04.2021^,18.47,"Moderna, Pfizer/BioNTech"
:cy: Zypern ^03.04.2021^,18.44,Pfizer/BioNTech
:cz: Tschechien ^08.04.2021^,18.41,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^08.04.2021^,18.38,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ro: Rumänien ^07.04.2021^,18.03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^08.04.2021^,17.38,Oxford/AstraZeneca
:li: Liechtenstein ^04.04.2021^,17.05,"Moderna, Pfizer/BioNTech"
