Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:sc: Seychellen ^05.05.2021^,131.1,"Oxford/AstraZeneca, Sinopharm/Beijing"
:il: Israel ^11.05.2021^,121.48,"Moderna, Pfizer/BioNTech"
:ae: Vereinigte Arabische Emirate ^11.05.2021^,113.98,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:sm: San Marino ^10.05.2021^,103.41,"Pfizer/BioNTech, Sputnik V"
:mt: Malta ^11.05.2021^,88.99,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^11.05.2021^,83.22,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cl: Chile ^10.05.2021^,83.03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mv: Malediven ^10.05.2021^,81.01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:gb: Vereinigtes Königreich ^10.05.2021^,79.07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:us: Vereinigte Staaten ^11.05.2021^,78.68,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:hu: Ungarn ^11.05.2021^,72.37,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:mn: Mongolei ^11.05.2021^,70.46,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:mc: Monaco ^23.04.2021^,66.09,Pfizer/BioNTech
:qa: Katar ^11.05.2021^,65.12,Pfizer/BioNTech
:bt: Bhutan ^11.05.2021^,62.44,Oxford/AstraZeneca
:uy: Uruguay ^11.05.2021^,60.32,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:rs: Serbien ^10.05.2021^,56.23,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:is: Island ^11.05.2021^,55.13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^10.05.2021^,53.63,"Moderna, Pfizer/BioNTech"
:dm: Dominica ^07.05.2021^,44.46,Oxford/AstraZeneca
:lt: Litauen ^11.05.2021^,44.36,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^11.05.2021^,43.91,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^11.05.2021^,43.87,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^10.05.2021^,43.12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^10.05.2021^,42.62,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^10.05.2021^,42.03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^11.05.2021^,41.57,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^11.05.2021^,41.37,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^11.05.2021^,41.27,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ee: Estland ^11.05.2021^,40.94,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^11.05.2021^,40.67,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^11.05.2021^,40.42,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^10.05.2021^,39.7,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^11.05.2021^,38.71,"Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^10.05.2021^,38.69,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^11.05.2021^,38.45,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^10.05.2021^,38.13,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pl: Polen ^11.05.2021^,37.72,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
