Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:sc: Seychellen ^03.05.2021^,129.88,"Oxford/AstraZeneca, Sinopharm/Beijing"
:il: Israel ^08.05.2021^,121.24,"Moderna, Pfizer/BioNTech"
:ae: Vereinigte Arabische Emirate ^08.05.2021^,112.5,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:sm: San Marino ^07.05.2021^,100.22,"Pfizer/BioNTech, Sputnik V"
:mt: Malta ^08.05.2021^,85.15,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cl: Chile ^06.05.2021^,81.22,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:bh: Bahrain ^08.05.2021^,79.8,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:mv: Malediven ^06.05.2021^,79.04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:gb: Vereinigtes Königreich ^07.05.2021^,77.19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:us: Vereinigte Staaten ^08.05.2021^,76.95,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:hu: Ungarn ^07.05.2021^,69.5,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:mn: Mongolei ^08.05.2021^,65.72,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:bt: Bhutan ^07.05.2021^,62.39,Oxford/AstraZeneca
:mc: Monaco ^22.04.2021^,62.15,Pfizer/BioNTech
:qa: Katar ^08.05.2021^,62.03,Pfizer/BioNTech
:uy: Uruguay ^08.05.2021^,57.66,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:rs: Serbien ^08.05.2021^,55.64,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:is: Island ^07.05.2021^,54.01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^08.05.2021^,42.42,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^08.05.2021^,41.47,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^07.05.2021^,41.07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^06.05.2021^,40.74,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^08.05.2021^,40.11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ee: Estland ^08.05.2021^,39.91,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^07.05.2021^,39.69,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^08.05.2021^,39.62,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^08.05.2021^,39.14,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^08.05.2021^,38.88,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dm: Dominica ^28.04.2021^,38.65,Oxford/AstraZeneca
:pt: Portugal ^08.05.2021^,38.06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^18.04.2021^,37.84,"Moderna, Pfizer/BioNTech"
:ad: Andorra ^03.05.2021^,37.38,"Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^07.05.2021^,36.96,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^07.05.2021^,36.44,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^07.05.2021^,36.43,"Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^06.05.2021^,36.31,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^05.05.2021^,36.26,"Moderna, Pfizer/BioNTech"
:pl: Polen ^08.05.2021^,36.12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^06.05.2021^,35.4,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^08.05.2021^,35.3,"Oxford/AstraZeneca, Pfizer/BioNTech"
:gr: Griechenland ^08.05.2021^,35.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^05.05.2021^,34.68,"Moderna, Pfizer/BioNTech"
:cz: Tschechien ^08.05.2021^,33.88,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
