Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^07.12.2021^,253.96,"Abdala, Soberana02"
:cl: Chile ^05.12.2021^,216.21,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ae: Vereinigte Arabische Emirate ^15.11.2021^,215.68,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:is: Island ^09.12.2021^,200.73,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:uy: Uruguay ^09.12.2021^,196.45,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mt: Malta ^08.12.2021^,190.22,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^29.11.2021^,181.44,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:cn: Volksrepublik China ^08.12.2021^,178.29,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:pt: Portugal ^08.12.2021^,177.67,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:il: Israel ^09.12.2021^,175.44,"Moderna, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^08.12.2021^,175.26,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bn: Brunei ^09.12.2021^,174.84,"Oxford/AstraZeneca, Sinopharm/Beijing"
:dk: Dänemark ^08.12.2021^,174.66,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:sg: Singapur ^03.12.2021^,174.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:bh: Bahrain ^09.12.2021^,172.99,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:kh: Kambodscha ^08.12.2021^,172.8,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:qa: Katar ^09.12.2021^,172.1,"Moderna, Pfizer/BioNTech"
":kr: Korea, Süd ^09.12.2021^",171.97,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^08.12.2021^,170.81,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^08.12.2021^,167.97,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^09.12.2021^,166.69,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^08.12.2021^,166.12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:my: Malaysia ^07.12.2021^,165.48,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:ca: Kanada ^09.12.2021^,164.89,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^08.12.2021^,164.48,"Moderna, Pfizer/BioNTech"
:at: Österreich ^08.12.2021^,163.47,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^08.12.2021^,163.41,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^09.12.2021^,161.98,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:jp: Japan ^09.12.2021^,157.09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^08.12.2021^,155.94,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:au: Australien ^09.12.2021^,155.18,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ar: Argentinien ^08.12.2021^,154.93,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cy: Zypern ^07.12.2021^,154.21,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kw: Kuwait ^09.12.2021^,153.31,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:nz: Neuseeland ^09.12.2021^,152.92,"Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^09.12.2021^,150.92,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:br: Brasilien ^09.12.2021^,148.98,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:bt: Bhutan ^05.12.2021^,147.98,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:lu: Luxemburg ^05.12.2021^,147.65,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mu: Mauritius ^23.11.2021^,147.25,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:gr: Griechenland ^09.12.2021^,146.87,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^08.12.2021^,144.36,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:us: Vereinigte Staaten ^09.12.2021^,143.8,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:lk: Sri Lanka ^09.12.2021^,143.3,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:mv: Malediven ^07.12.2021^,143.17,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:sm: San Marino ^05.12.2021^,143.11,"Pfizer/BioNTech, Sputnik V"
:sv: El Salvador ^08.12.2021^,142.75,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:tr: Türkei ^09.12.2021^,142.74,"Pfizer/BioNTech, Sinovac"
:ch: Schweiz ^08.12.2021^,142.29,"Moderna, Pfizer/BioNTech"
:lt: Litauen ^08.12.2021^,142.14,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ec: Ecuador ^01.12.2021^,141.49,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:cr: Costa Rica ^06.12.2021^,140.53,"Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^08.12.2021^,139.65,"Moderna, Pfizer/BioNTech"
:fj: Fidschi ^06.12.2021^,137.92,Oxford/AstraZeneca
:ad: Andorra ^05.12.2021^,137.59,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nr: Nauru ^31.08.2021^,136.7,Oxford/AstraZeneca
:th: Thailand ^06.12.2021^,136.44,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:sa: Saudi-Arabien ^09.12.2021^,135.7,"Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^09.12.2021^,132.7,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^09.12.2021^,132.69,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:vn: Vietnam ^08.12.2021^,132.39,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ma: Marokko ^08.12.2021^,131.72,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:si: Slowenien ^08.12.2021^,131.65,"Oxford/AstraZeneca, Pfizer/BioNTech"
:pe: Peru ^07.12.2021^,130.96,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:pa: Panama ^09.12.2021^,129.24,"Oxford/AstraZeneca, Pfizer/BioNTech"
:do: Dominikanische Republik ^08.12.2021^,127.02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:ir: Iran ^05.12.2021^,126.47,"COVIran Barekat, Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Soberana02, Sputnik V"
:mc: Monaco ^16.09.2021^,126.47,Pfizer/BioNTech
:ws: Samoa ^30.11.2021^,124.28,Oxford/AstraZeneca
:tm: Turkmenistan ^29.08.2021^,123.91,"EpiVacCorona, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:ag: Antigua und Barbuda ^05.12.2021^,120.3,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:lv: Lettland ^09.12.2021^,119.97,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:rs: Serbien ^08.12.2021^,116.89,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:co: Kolumbien ^07.12.2021^,116.29,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:pl: Polen ^08.12.2021^,115.15,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:om: Oman ^23.11.2021^,113.62,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:ee: Estland ^08.12.2021^,112.6,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:to: Tonga ^06.12.2021^,111.97,Oxford/AstraZeneca
:hr: Kroatien ^08.12.2021^,105.7,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:az: Aserbaidschan ^09.12.2021^,105.7,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:uz: Usbekistan ^08.12.2021^,104.18,"Moderna, Oxford/AstraZeneca, Sputnik V, ZF2001"
:mx: Mexiko ^08.12.2021^,103.65,"CanSino, Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
