Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:ae: Vereinigte Arabische Emirate ^15.09.2021^,191.81,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:uy: Uruguay ^15.09.2021^,170.99,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:il: Israel ^15.09.2021^,166.11,"Moderna, Pfizer/BioNTech"
:cl: Chile ^14.09.2021^,158.83,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:is: Island ^15.09.2021^,158.09,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^15.09.2021^,157.79,"Moderna, Pfizer/BioNTech"
:mt: Malta ^14.09.2021^,156.99,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^14.09.2021^,153.65,"Moderna, Pfizer/BioNTech, Sinovac"
:pt: Portugal ^14.09.2021^,152.79,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^14.09.2021^,149.71,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:cn: Volksrepublik China ^14.09.2021^,149.35,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:cu: Kuba ^13.09.2021^,147.53,"Abdala, Soberana02"
:es: Spanien ^14.09.2021^,147.22,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^06.09.2021^,147.22,"Oxford/AstraZeneca, Sinopharm/Beijing"
:bh: Bahrain ^15.09.2021^,144.74,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ca: Kanada ^15.09.2021^,143.62,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^14.09.2021^,141.68,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^14.09.2021^,141.11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^13.09.2021^,137.95,"Pfizer/BioNTech, Sputnik V"
:no: Norwegen ^14.09.2021^,136.86,"Moderna, Pfizer/BioNTech"
:nr: Nauru ^31.08.2021^,136.7,Oxford/AstraZeneca
:fr: Frankreich ^14.09.2021^,136.11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^14.09.2021^,135.84,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^15.09.2021^,135.23,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^05.09.2021^,134.02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:mv: Malediven ^14.09.2021^,131.71,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:mn: Mongolei ^15.09.2021^,131.14,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:fi: Finnland ^15.09.2021^,130.95,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^14.09.2021^,130.5,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^12.09.2021^,129.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mu: Mauritius ^15.09.2021^,127.68,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:cy: Zypern ^14.09.2021^,126.86,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^15.09.2021^,125.09,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
