Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:il: Israel ^04.04.2021^,116.79,"Moderna, Pfizer/BioNTech"
:sc: Seychellen ^01.04.2021^,103.8,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ae: Vereinigte Arabische Emirate ^04.04.2021^,86.74,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:bt: Bhutan ^04.04.2021^,60.5,Oxford/AstraZeneca
:cl: Chile ^04.04.2021^,56.43,"Pfizer/BioNTech, Sinovac"
:gb: Vereinigtes Königreich ^03.04.2021^,54.36,"Oxford/AstraZeneca, Pfizer/BioNTech"
:us: Vereinigte Staaten ^04.04.2021^,49.35,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:mt: Malta ^03.04.2021^,48.12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^04.04.2021^,48.04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:mc: Monaco ^19.03.2021^,46.07,Pfizer/BioNTech
:mv: Malediven ^03.04.2021^,45.09,Oxford/AstraZeneca
:sm: San Marino ^03.04.2021^,39.7,Sputnik V
:rs: Serbien ^04.04.2021^,37.73,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:hu: Ungarn ^04.04.2021^,33.91,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:qa: Katar ^04.04.2021^,31.62,Pfizer/BioNTech
:ag: Antigua und Barbuda ^25.03.2021^,26.98,Oxford/AstraZeneca
:sg: Singapur ^03.04.2021^,25.95,"Moderna, Pfizer/BioNTech"
:uy: Uruguay ^04.04.2021^,22.6,"Pfizer/BioNTech, Sinovac"
:ma: Marokko ^03.04.2021^,22.33,"Oxford/AstraZeneca, Sinopharm/Beijing"
:dm: Dominica ^25.03.2021^,22.31,Oxford/AstraZeneca
:bb: Barbados ^02.04.2021^,22.18,Oxford/AstraZeneca
:ee: Estland ^04.04.2021^,22.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:is: Island ^03.04.2021^,21.86,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^04.04.2021^,20.75,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^03.04.2021^,20.22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:tr: Türkei ^04.04.2021^,19.78,"Pfizer/BioNTech, Sinovac"
:at: Österreich ^04.04.2021^,19.53,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^04.04.2021^,19.37,"Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^04.04.2021^,19.2,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sk: Slowakei ^04.04.2021^,18.67,Pfizer/BioNTech
:cy: Zypern ^03.04.2021^,18.44,Pfizer/BioNTech
:it: Italien ^04.04.2021^,18.33,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^03.04.2021^,18.28,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^01.04.2021^,18.13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^03.04.2021^,18.11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^01.04.2021^,18.09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^04.04.2021^,17.89,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^31.03.2021^,17.75,"Moderna, Pfizer/BioNTech"
:pl: Polen ^04.04.2021^,17.59,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gr: Griechenland ^03.04.2021^,17.56,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^02.04.2021^,17.16,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ro: Rumänien ^03.04.2021^,16.94,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^04.04.2021^,16.9,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^04.04.2021^,16.7,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^22.03.2021^,16.59,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^01.04.2021^,16.5,"Oxford/AstraZeneca, Pfizer/BioNTech"
:kn: St. Kitts und Nevis ^27.03.2021^,16.12,Oxford/AstraZeneca
:li: Liechtenstein ^01.04.2021^,15.99,"Moderna, Pfizer/BioNTech"
:lu: Luxemburg ^01.04.2021^,15.87,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sa: Saudi-Arabien ^04.04.2021^,14.35,"Oxford/AstraZeneca, Pfizer/BioNTech"
:kw: Kuwait ^29.03.2021^,14.16,Pfizer/BioNTech
:nl: Niederlande ^28.03.2021^,13.88,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:hr: Kroatien ^03.04.2021^,12.6,Pfizer/BioNTech
:lc: St. Lucia ^01.04.2021^,12.28,Oxford/AstraZeneca
:ad: Andorra ^19.03.2021^,12.02,Pfizer/BioNTech
:mn: Mongolei ^04.04.2021^,11.48,Oxford/AstraZeneca
:do: Dominikanische Republik ^01.04.2021^,10.15,"Oxford/AstraZeneca, Sinovac"
:br: Brasilien ^04.04.2021^,9.91,"Oxford/AstraZeneca, Sinovac"
:cn: Volksrepublik China ^04.04.2021^,9.72,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:vc: St. Vincent und die Grenadinen ^26.03.2021^,9.48,Oxford/AstraZeneca
:ar: Argentinien ^04.04.2021^,9.37,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:az: Aserbaidschan ^03.04.2021^,9.12,Sinovac
:gd: Grenada ^24.03.2021^,8.73,Oxford/AstraZeneca
:pa: Panama ^01.04.2021^,8.66,Pfizer/BioNTech
:ru: Russland ^04.04.2021^,8.31,"EpiVacCorona, Sputnik V"
:lv: Lettland ^03.04.2021^,7.78,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cr: Costa Rica ^29.03.2021^,7.55,Pfizer/BioNTech
:bg: Bulgarien ^04.04.2021^,7.25,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mx: Mexiko ^04.04.2021^,7.01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:al: Albanien ^03.04.2021^,6.45,"Pfizer/BioNTech, Sinovac"
:in: Indien ^04.04.2021^,5.73,"Covaxin, Oxford/AstraZeneca"
:bz: Belize ^31.03.2021^,5.55,Oxford/AstraZeneca
:np: Nepal ^19.03.2021^,5.49,Oxford/AstraZeneca
:gy: Guyana ^03.04.2021^,5.14,Oxford/AstraZeneca
:me: Montenegro ^04.04.2021^,4.73,"Sinopharm/Beijing, Sputnik V"
:sr: Suriname ^02.04.2021^,4.73,Oxford/AstraZeneca
