Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^27.11.2021^,250.91,"Abdala, Soberana02"
:ae: Vereinigte Arabische Emirate ^15.11.2021^,215.68,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:cl: Chile ^29.11.2021^,212.54,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:uy: Uruguay ^29.11.2021^,194.73,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:is: Island ^25.11.2021^,185.63,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^05.11.2021^,184.89,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:mt: Malta ^28.11.2021^,184.62,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^29.11.2021^,181.44,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:il: Israel ^29.11.2021^,174.15,"Moderna, Pfizer/BioNTech"
:cn: Volksrepublik China ^29.11.2021^,173.09,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:qa: Katar ^29.11.2021^,169.64,"Moderna, Pfizer/BioNTech"
:bn: Brunei ^29.11.2021^,169.41,"Oxford/AstraZeneca, Sinopharm/Beijing"
:kh: Kambodscha ^29.11.2021^,169.11,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:gb: Vereinigtes Königreich ^28.11.2021^,168.87,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^28.11.2021^,167.84,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:bh: Bahrain ^29.11.2021^,166.97,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
":kr: Korea, Süd ^29.11.2021^",165.84,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^28.11.2021^,164.42,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^28.11.2021^,162.85,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:my: Malaysia ^27.11.2021^,162.03,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:ca: Kanada ^29.11.2021^,159.15,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^29.11.2021^,159.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^28.11.2021^,157.4,"Moderna, Pfizer/BioNTech"
:jp: Japan ^29.11.2021^,156.37,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^28.11.2021^,155.18,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^26.11.2021^,153.98,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^29.11.2021^,152.85,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:au: Australien ^29.11.2021^,151.97,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^29.11.2021^,149.88,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ar: Argentinien ^29.11.2021^,149.4,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:hu: Ungarn ^29.11.2021^,148.25,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:bt: Bhutan ^21.11.2021^,147.88,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:mu: Mauritius ^23.11.2021^,147.25,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:nz: Neuseeland ^29.11.2021^,147.14,Pfizer/BioNTech
:be: Belgien ^28.11.2021^,146.99,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^27.11.2021^,146.29,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^29.11.2021^,145.97,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^28.11.2021^,144.52,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:br: Brasilien ^29.11.2021^,143.84,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:nl: Niederlande ^24.11.2021^,142.59,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:tr: Türkei ^29.11.2021^,141.41,"Pfizer/BioNTech, Sinovac"
:mv: Malediven ^25.11.2021^,141.24,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:sm: San Marino ^21.11.2021^,140.58,"Pfizer/BioNTech, Sputnik V"
:sv: El Salvador ^28.11.2021^,140.28,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:lk: Sri Lanka ^29.11.2021^,138.01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ec: Ecuador ^29.11.2021^,137.87,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:lt: Litauen ^29.11.2021^,137.07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cr: Costa Rica ^22.11.2021^,136.88,"Oxford/AstraZeneca, Pfizer/BioNTech"
:nr: Nauru ^31.08.2021^,136.7,Oxford/AstraZeneca
:us: Vereinigte Staaten ^28.11.2021^,136.55,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:gr: Griechenland ^28.11.2021^,136.39,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^31.10.2021^,135.14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fj: Fidschi ^22.11.2021^,134.37,Oxford/AstraZeneca
:sa: Saudi-Arabien ^29.11.2021^,134.1,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^24.11.2021^,133.88,"Moderna, Pfizer/BioNTech"
:mn: Mongolei ^29.11.2021^,132.48,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:th: Thailand ^29.11.2021^,132.04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:li: Liechtenstein ^24.11.2021^,131.93,"Moderna, Pfizer/BioNTech"
:ma: Marokko ^28.11.2021^,130.63,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:si: Slowenien ^29.11.2021^,128.37,"Oxford/AstraZeneca, Pfizer/BioNTech"
:pa: Panama ^29.11.2021^,128.16,"Oxford/AstraZeneca, Pfizer/BioNTech"
:mc: Monaco ^16.09.2021^,126.47,Pfizer/BioNTech
:do: Dominikanische Republik ^28.11.2021^,125.81,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:cz: Tschechien ^29.11.2021^,125.29,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:tm: Turkmenistan ^29.08.2021^,123.91,"EpiVacCorona, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:ir: Iran ^27.11.2021^,123.03,"COVIran Barekat, Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Soberana02, Sputnik V"
:vn: Vietnam ^28.11.2021^,122.89,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:pe: Peru ^27.11.2021^,122.69,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:ag: Antigua und Barbuda ^26.11.2021^,119.15,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:lv: Lettland ^29.11.2021^,117.35,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:rs: Serbien ^28.11.2021^,114.27,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:om: Oman ^23.11.2021^,113.62,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:ws: Samoa ^15.11.2021^,111.67,Oxford/AstraZeneca
:ee: Estland ^29.11.2021^,111.63,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pl: Polen ^29.11.2021^,110.26,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:co: Kolumbien ^27.11.2021^,110.25,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:to: Tonga ^22.11.2021^,109.36,Oxford/AstraZeneca
:az: Aserbaidschan ^29.11.2021^,102.58,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:mx: Mexiko ^29.11.2021^,101.66,"CanSino, Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:tv: Tuvalu ^22.10.2021^,101.58,Oxford/AstraZeneca
