Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^14.10.2021^,211.36,"Abdala, Soberana02"
:ae: Vereinigte Arabische Emirate ^16.10.2021^,206.79,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:uy: Uruguay ^16.10.2021^,185.81,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:il: Israel ^16.10.2021^,178.98,"Moderna, Pfizer/BioNTech"
:cl: Chile ^15.10.2021^,177.64,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:sg: Singapur ^15.10.2021^,166.59,"Moderna, Pfizer/BioNTech, Sinovac"
:mt: Malta ^15.10.2021^,165.29,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:is: Island ^14.10.2021^,163.8,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^16.10.2021^,163.36,"Moderna, Pfizer/BioNTech"
:pt: Portugal ^11.10.2021^,158.39,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kh: Kambodscha ^15.10.2021^,154.82,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:bh: Bahrain ^16.10.2021^,154.44,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cn: Volksrepublik China ^15.10.2021^,154.35,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:es: Spanien ^14.10.2021^,151.85,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^14.10.2021^,151.61,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:ca: Kanada ^16.10.2021^,151.21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^16.09.2021^,150.04,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ie: Irland ^13.10.2021^,145.92,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^16.10.2021^,144.91,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^14.10.2021^,144.46,"Moderna, Pfizer/BioNTech"
:be: Belgien ^14.10.2021^,143.92,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^14.10.2021^,143.45,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:my: Malaysia ^16.10.2021^,142.67,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:fi: Finnland ^16.10.2021^,142.11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:jp: Japan ^14.10.2021^,141.42,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^10.10.2021^,139.47,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:se: Schweden ^15.10.2021^,139.2,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^10.10.2021^,139.08,"Pfizer/BioNTech, Sputnik V"
:gb: Vereinigtes Königreich ^15.10.2021^,138.84,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^13.10.2021^,138.55,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
":kr: Korea, Süd ^14.10.2021^",138.12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nr: Nauru ^31.08.2021^,136.7,Oxford/AstraZeneca
:mv: Malediven ^13.10.2021^,136.66,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:mu: Mauritius ^14.10.2021^,134.58,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:tr: Türkei ^16.10.2021^,133.89,"Pfizer/BioNTech, Sinovac"
:cy: Zypern ^14.10.2021^,133.24,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^26.09.2021^,131.9,"Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^15.10.2021^,131.85,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:de: Deutschland ^15.10.2021^,130.98,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lk: Sri Lanka ^16.10.2021^,127.87,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:bn: Brunei ^14.10.2021^,127.67,"Oxford/AstraZeneca, Sinopharm/Beijing"
:mc: Monaco ^16.09.2021^,126.47,Pfizer/BioNTech
:au: Australien ^16.10.2021^,126.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sa: Saudi-Arabien ^16.10.2021^,125.98,"Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^10.10.2021^,125.88,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nz: Neuseeland ^14.10.2021^,125.78,Pfizer/BioNTech
:sv: El Salvador ^14.10.2021^,124.21,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:at: Österreich ^15.10.2021^,123.93,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:tm: Turkmenistan ^29.08.2021^,123.91,"EpiVacCorona, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:ch: Schweiz ^14.10.2021^,123.67,"Moderna, Pfizer/BioNTech"
:li: Liechtenstein ^14.10.2021^,123.39,"Moderna, Pfizer/BioNTech"
:lt: Litauen ^16.10.2021^,123.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ar: Argentinien ^16.10.2021^,121.93,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:pa: Panama ^16.10.2021^,121.76,"Oxford/AstraZeneca, Pfizer/BioNTech"
:us: Vereinigte Staaten ^16.10.2021^,121.15,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:fj: Fidschi ^12.10.2021^,120.83,Oxford/AstraZeneca
:br: Brasilien ^15.10.2021^,119.83,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:gr: Griechenland ^16.10.2021^,119.5,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ec: Ecuador ^12.10.2021^,118.82,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ma: Marokko ^13.10.2021^,118.01,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cr: Costa Rica ^11.10.2021^,115.22,"Oxford/AstraZeneca, Pfizer/BioNTech"
:do: Dominikanische Republik ^15.10.2021^,113.52,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:cz: Tschechien ^16.10.2021^,111.03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^16.10.2021^,106.03,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ee: Estland ^15.10.2021^,105.55,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pl: Polen ^15.10.2021^,101.2,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ag: Antigua und Barbuda ^13.10.2021^,101.13,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:om: Oman ^11.10.2021^,100.6,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:rs: Serbien ^12.10.2021^,96.67,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:lv: Lettland ^16.10.2021^,94.74,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pe: Peru ^15.10.2021^,93.57,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:kn: St. Kitts und Nevis ^15.10.2021^,92.1,"Oxford/AstraZeneca, Pfizer/BioNTech"
:tv: Tuvalu ^10.09.2021^,91.08,Oxford/AstraZeneca
:th: Thailand ^15.10.2021^,90.94,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:bb: Barbados ^13.10.2021^,89.75,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:az: Aserbaidschan ^15.10.2021^,89.39,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:sk: Slowakei ^13.10.2021^,87.03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:hr: Kroatien ^15.10.2021^,86.16,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ws: Samoa ^28.09.2021^,86.1,Oxford/AstraZeneca
:co: Kolumbien ^13.10.2021^,85.6,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mx: Mexiko ^15.10.2021^,85.54,"CanSino, Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:bz: Belize ^06.10.2021^,85.07,"Oxford/AstraZeneca, Sinopharm/Beijing"
:tt: Trinidad und Tobago ^16.10.2021^,83.64,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:cv: Kap Verde ^09.10.2021^,81.95,"Oxford/AstraZeneca, Pfizer/BioNTech"
:kz: Kasachstan ^16.10.2021^,79.5,"QazVac, Sinopharm/Beijing, Sputnik V"
:me: Montenegro ^16.10.2021^,77.03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ir: Iran ^10.10.2021^,75.74,"COVIran Barekat, Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Soberana02, Sputnik V"
:gy: Guyana ^13.10.2021^,75.48,"Oxford/AstraZeneca, Sputnik V"
:mk: Nordmazedonien ^15.10.2021^,74.76,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
:tn: Tunesien ^14.10.2021^,72.22,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
:sr: Suriname ^15.10.2021^,71.92,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:jo: Jordanien ^16.10.2021^,70.37,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:in: Indien ^16.10.2021^,69.81,"Covaxin, Oxford/AstraZeneca, Sputnik V"
:to: Tonga ^05.10.2021^,69.79,Oxford/AstraZeneca
:py: Paraguay ^15.10.2021^,68.24,"Covaxin, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
:dm: Dominica ^15.10.2021^,67.66,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:ru: Russland ^16.10.2021^,67.57,"EpiVacCorona, Sputnik V"
:uz: Usbekistan ^13.10.2021^,66.95,"Moderna, Oxford/AstraZeneca, Sputnik V, ZF2001"
:al: Albanien ^13.10.2021^,63.23,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:id: Indonesien ^16.10.2021^,61.09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:tl: Osttimor ^12.10.2021^,60.34,"Oxford/AstraZeneca, Sinovac"
:hn: Honduras ^15.10.2021^,60.21,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:vn: Vietnam ^14.10.2021^,60.1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:bs: Bahamas ^15.10.2021^,60.07,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech"
:bo: Bolivien ^07.10.2021^,58.58,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ro: Rumänien ^15.10.2021^,57.9,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
