Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:mt: Malta ^04.08.2021^,173.9,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ae: Vereinigte Arabische Emirate ^05.08.2021^,171.77,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:sc: Seychellen ^22.07.2021^,143.82,"Oxford/AstraZeneca, Sinopharm/Beijing"
:uy: Uruguay ^05.08.2021^,139.97,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:is: Island ^04.08.2021^,138.37,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^05.08.2021^,138.2,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:nr: Nauru ^27.07.2021^,136.46,Oxford/AstraZeneca
:qa: Katar ^05.08.2021^,135.95,"Moderna, Pfizer/BioNTech"
:sm: San Marino ^04.08.2021^,135.34,"Pfizer/BioNTech, Sputnik V"
:cl: Chile ^02.08.2021^,134.38,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:sg: Singapur ^04.08.2021^,133.86,"Moderna, Pfizer/BioNTech"
:il: Israel ^05.08.2021^,133.35,"Moderna, Pfizer/BioNTech"
:ca: Kanada ^05.08.2021^,132.8,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^01.08.2021^,130.63,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^04.08.2021^,130.34,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:be: Belgien ^04.08.2021^,128.35,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^05.08.2021^,127.88,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:gb: Vereinigtes Königreich ^04.08.2021^,126.39,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^04.08.2021^,124.27,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^05.08.2021^,122.78,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^04.08.2021^,121.36,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^05.08.2021^,121.02,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:nl: Niederlande ^01.08.2021^,119.39,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^05.08.2021^,116.75,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^05.08.2021^,115.51,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^04.08.2021^,113.46,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^04.08.2021^,112.3,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^04.08.2021^,111.89,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^03.08.2021^,111.89,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:at: Österreich ^04.08.2021^,109.27,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mc: Monaco ^03.08.2021^,109.08,Pfizer/BioNTech
:se: Schweden ^05.08.2021^,107.45,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^19.07.2021^,106.58,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^04.08.2021^,104.69,"Moderna, Pfizer/BioNTech"
:us: Vereinigte Staaten ^05.08.2021^,104.34,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:fi: Finnland ^05.08.2021^,103.98,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gr: Griechenland ^05.08.2021^,102.84,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^04.08.2021^,102.8,"Moderna, Pfizer/BioNTech"
:no: Norwegen ^04.08.2021^,102.24,"Moderna, Pfizer/BioNTech"
:lt: Litauen ^05.08.2021^,100.87,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^04.08.2021^,98.23,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mu: Mauritius ^03.08.2021^,97.32,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:do: Dominikanische Republik ^04.08.2021^,95.2,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:cu: Kuba ^03.08.2021^,92.5,"Abdala, Soberana02"
:pl: Polen ^04.08.2021^,91.69,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
