Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^12.12.2021^,256.52,"Abdala, Soberana02"
:ae: Vereinigte Arabische Emirate ^14.12.2021^,222.01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:cl: Chile ^13.12.2021^,220.31,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:is: Island ^14.12.2021^,203.64,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:uy: Uruguay ^14.12.2021^,197.24,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mt: Malta ^14.12.2021^,193.82,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^10.12.2021^,184.92,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:cn: Volksrepublik China ^14.12.2021^,182.12,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:pt: Portugal ^14.12.2021^,181.63,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^14.12.2021^,180.84,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^13.12.2021^,179.13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bn: Brunei ^14.12.2021^,179.04,"Oxford/AstraZeneca, Sinopharm/Beijing"
":kr: Korea, Süd ^14.12.2021^",178.04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:il: Israel ^14.12.2021^,176.05,"Moderna, Pfizer/BioNTech"
:ie: Irland ^14.12.2021^,175.51,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^14.12.2021^,175.36,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
