Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:ae: Vereinigte Arabische Emirate ^09.10.2021^,204.72,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:cu: Kuba ^08.10.2021^,200.28,"Abdala, Soberana02"
:uy: Uruguay ^09.10.2021^,183.56,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:il: Israel ^09.10.2021^,177.38,"Moderna, Pfizer/BioNTech"
:cl: Chile ^09.10.2021^,173.83,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mt: Malta ^09.10.2021^,163.17,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^08.10.2021^,163.03,"Moderna, Pfizer/BioNTech, Sinovac"
:is: Island ^07.10.2021^,162.65,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^09.10.2021^,162.46,"Moderna, Pfizer/BioNTech"
:pt: Portugal ^04.10.2021^,157.77,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^09.10.2021^,153.73,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:bh: Bahrain ^09.10.2021^,151.67,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:dk: Dänemark ^07.10.2021^,151.34,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:es: Spanien ^07.10.2021^,151.24,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^16.09.2021^,150.04,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ca: Kanada ^09.10.2021^,149.78,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^05.10.2021^,145.27,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kh: Kambodscha ^07.10.2021^,144.27,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:no: Norwegen ^07.10.2021^,143.96,"Moderna, Pfizer/BioNTech"
:be: Belgien ^07.10.2021^,143.4,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^09.10.2021^,142.8,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^07.10.2021^,141.99,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^09.10.2021^,140.25,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^03.10.2021^,138.9,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:my: Malaysia ^09.10.2021^,138.88,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:sm: San Marino ^03.10.2021^,138.49,"Pfizer/BioNTech, Sputnik V"
:gb: Vereinigtes Königreich ^08.10.2021^,138.21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^06.10.2021^,138.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^08.10.2021^,137.45,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nr: Nauru ^31.08.2021^,136.7,Oxford/AstraZeneca
:jp: Japan ^07.10.2021^,136.55,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^06.10.2021^,135.57,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
":kr: Korea, Süd ^08.10.2021^",134.05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mu: Mauritius ^07.10.2021^,132.4,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:tr: Türkei ^09.10.2021^,131.96,"Pfizer/BioNTech, Sinovac"
:ad: Andorra ^26.09.2021^,131.9,"Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^07.10.2021^,131.72,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cy: Zypern ^07.10.2021^,131.35,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^08.10.2021^,129.9,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mc: Monaco ^16.09.2021^,126.47,Pfizer/BioNTech
:lk: Sri Lanka ^09.10.2021^,125.32,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:lu: Luxemburg ^03.10.2021^,124.95,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^07.10.2021^,122.67,"Moderna, Pfizer/BioNTech"
:sa: Saudi-Arabien ^09.10.2021^,122.62,"Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^09.10.2021^,121.68,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^07.10.2021^,121.4,"Moderna, Pfizer/BioNTech"
:sv: El Salvador ^07.10.2021^,121.07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:at: Österreich ^09.10.2021^,121.07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pa: Panama ^09.10.2021^,120.06,"Oxford/AstraZeneca, Pfizer/BioNTech"
:us: Vereinigte Staaten ^09.10.2021^,119.47,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:bn: Brunei ^06.10.2021^,119.17,"Oxford/AstraZeneca, Sinopharm/Beijing"
:gr: Griechenland ^09.10.2021^,118.57,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:au: Australien ^09.10.2021^,118.43,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ar: Argentinien ^09.10.2021^,118.01,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:fj: Fidschi ^05.10.2021^,116.94,Oxford/AstraZeneca
:ec: Ecuador ^30.09.2021^,116.82,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:br: Brasilien ^09.10.2021^,115.99,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:nz: Neuseeland ^07.10.2021^,115.64,Pfizer/BioNTech
:ma: Marokko ^02.10.2021^,112.45,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cr: Costa Rica ^04.10.2021^,112.09,"Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^09.10.2021^,110.64,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:do: Dominikanische Republik ^09.10.2021^,110.62,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:si: Slowenien ^09.10.2021^,104.75,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ee: Estland ^09.10.2021^,104.72,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pl: Polen ^04.10.2021^,99.65,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ag: Antigua und Barbuda ^06.10.2021^,99.09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:rs: Serbien ^07.10.2021^,96.35,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:om: Oman ^28.09.2021^,94.71,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:tv: Tuvalu ^10.09.2021^,91.08,Oxford/AstraZeneca
:kn: St. Kitts und Nevis ^08.10.2021^,91.05,"Oxford/AstraZeneca, Pfizer/BioNTech"
:lv: Lettland ^08.10.2021^,90.4,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:az: Aserbaidschan ^09.10.2021^,87.67,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:bb: Barbados ^06.10.2021^,86.87,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:sk: Slowakei ^08.10.2021^,86.68,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:pe: Peru ^07.10.2021^,86.68,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:ws: Samoa ^28.09.2021^,86.1,Oxford/AstraZeneca
:hr: Kroatien ^09.10.2021^,85.41,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bz: Belize ^06.10.2021^,85.07,"Oxford/AstraZeneca, Sinopharm/Beijing"
:th: Thailand ^08.10.2021^,83.34,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:co: Kolumbien ^08.10.2021^,83.16,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mx: Mexiko ^08.10.2021^,81.94,"CanSino, Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:tt: Trinidad und Tobago ^09.10.2021^,81.13,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:kz: Kasachstan ^09.10.2021^,77.37,"QazVac, Sinopharm/Beijing, Sputnik V"
:me: Montenegro ^09.10.2021^,75.25,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cv: Kap Verde ^30.09.2021^,74.79,"Oxford/AstraZeneca, Pfizer/BioNTech"
:mk: Nordmazedonien ^08.10.2021^,73.95,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
:gy: Guyana ^07.10.2021^,73.82,"Oxford/AstraZeneca, Sputnik V"
:sr: Suriname ^09.10.2021^,70.13,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:tn: Tunesien ^07.10.2021^,69.91,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
:to: Tonga ^05.10.2021^,69.79,Oxford/AstraZeneca
:jo: Jordanien ^09.10.2021^,69.66,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:in: Indien ^09.10.2021^,67.68,"Covaxin, Oxford/AstraZeneca, Sputnik V"
:py: Paraguay ^08.10.2021^,67.0,"Covaxin, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
:dm: Dominica ^08.10.2021^,66.63,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:uz: Usbekistan ^07.10.2021^,64.76,"Moderna, Oxford/AstraZeneca, Sputnik V, ZF2001"
:ru: Russland ^09.10.2021^,64.62,"EpiVacCorona, Sputnik V"
:al: Albanien ^08.10.2021^,62.29,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:ir: Iran ^27.09.2021^,61.1,"COVIran Barekat, Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:bo: Bolivien ^07.10.2021^,58.58,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:hn: Honduras ^08.10.2021^,57.81,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:tl: Osttimor ^05.10.2021^,56.68,"Oxford/AstraZeneca, Sinovac"
:bs: Bahamas ^08.10.2021^,56.57,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech"
:id: Indonesien ^09.10.2021^,56.55,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:ve: Venezuela ^08.10.2021^,56.18,"Abdala, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:ro: Rumänien ^09.10.2021^,56.09,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:vn: Vietnam ^08.10.2021^,52.94,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:gd: Grenada ^01.10.2021^,52.19,"Oxford/AstraZeneca, Pfizer/BioNTech"
:np: Nepal ^09.10.2021^,49.11,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing"
:ge: Georgien ^09.10.2021^,46.81,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:lc: St. Lucia ^09.10.2021^,45.25,"Oxford/AstraZeneca, Pfizer/BioNTech"
:tj: Tadschikistan ^03.10.2021^,44.75,"Moderna, Oxford/AstraZeneca, Sinovac"
:lb: Libanon ^09.10.2021^,44.62,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ph: Philippinen ^07.10.2021^,44.06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
:st: São Tomé und Príncipe ^02.10.2021^,42.37,Oxford/AstraZeneca
:gt: Guatemala ^08.10.2021^,41.5,"Moderna, Oxford/AstraZeneca"
:by: Belarus ^03.10.2021^,40.9,"Sinopharm/Beijing, Sputnik V"
:pk: Pakistan ^07.10.2021^,39.84,"CanSino, Covaxin, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
:km: Komoren ^29.09.2021^,39.69,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:ba: Bosnien und Herzegowina ^29.09.2021^,38.06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:bg: Bulgarien ^09.10.2021^,37.52,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ki: Kiribati ^05.10.2021^,37.4,Oxford/AstraZeneca
:zw: Simbabwe ^09.10.2021^,36.82,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
:md: Moldau ^09.10.2021^,35.63,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:bd: Bangladesch ^09.10.2021^,32.04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:dz: Algerien ^25.09.2021^,31.56,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:ua: Ukraine ^09.10.2021^,31.39,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:za: Südafrika ^08.10.2021^,31.2,"Johnson&Johnson, Pfizer/BioNTech"
:vc: St. Vincent und die Grenadinen ^02.10.2021^,30.9,Oxford/AstraZeneca
