Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:sc: Seychellen ^25.05.2021^,136.74,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ae: Vereinigte Arabische Emirate ^29.05.2021^,128.98,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:sm: San Marino ^27.05.2021^,125.16,"Pfizer/BioNTech, Sputnik V"
:il: Israel ^29.05.2021^,122.22,"Moderna, Pfizer/BioNTech"
:mt: Malta ^29.05.2021^,116.01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^29.05.2021^,99.02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cl: Chile ^28.05.2021^,96.31,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:gb: Vereinigtes Königreich ^28.05.2021^,94.22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^28.05.2021^,92.34,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:hu: Ungarn ^28.05.2021^,89.64,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:us: Vereinigte Staaten ^29.05.2021^,87.82,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:mv: Malediven ^27.05.2021^,87.45,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:qa: Katar ^29.05.2021^,86.48,"Moderna, Pfizer/BioNTech"
:uy: Uruguay ^29.05.2021^,79.75,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mc: Monaco ^27.05.2021^,76.52,Pfizer/BioNTech
:is: Island ^28.05.2021^,73.2,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nr: Nauru ^18.05.2021^,68.23,Oxford/AstraZeneca
:cy: Zypern ^27.05.2021^,65.35,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:rs: Serbien ^27.05.2021^,65.22,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:sg: Singapur ^24.05.2021^,63.74,"Moderna, Pfizer/BioNTech"
:bt: Bhutan ^27.05.2021^,62.56,Oxford/AstraZeneca
:ca: Kanada ^29.05.2021^,61.36,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^29.05.2021^,58.82,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^28.05.2021^,58.79,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^28.05.2021^,57.23,"Moderna, Pfizer/BioNTech"
:be: Belgien ^29.05.2021^,56.9,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^29.05.2021^,56.36,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^29.05.2021^,56.01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^27.05.2021^,55.9,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^29.05.2021^,55.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^29.05.2021^,54.34,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^29.05.2021^,53.05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^26.05.2021^,52.92,"Moderna, Pfizer/BioNTech"
:gr: Griechenland ^29.05.2021^,52.75,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^28.05.2021^,52.74,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ee: Estland ^29.05.2021^,52.66,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pl: Polen ^29.05.2021^,52.34,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^26.05.2021^,52.24,"Moderna, Pfizer/BioNTech"
:nl: Niederlande ^29.05.2021^,51.6,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^29.05.2021^,51.15,"Oxford/AstraZeneca, Pfizer/BioNTech"
:dm: Dominica ^26.05.2021^,50.63,Oxford/AstraZeneca
:se: Schweden ^28.05.2021^,49.48,"Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^29.05.2021^,48.38,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^27.05.2021^,47.93,"Moderna, Pfizer/BioNTech"
:kn: St. Kitts und Nevis ^27.05.2021^,47.65,Oxford/AstraZeneca
:ie: Irland ^23.05.2021^,47.58,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bb: Barbados ^26.05.2021^,47.01,Oxford/AstraZeneca
:sk: Slowakei ^29.05.2021^,46.35,Pfizer/BioNTech
:ag: Antigua und Barbuda ^26.05.2021^,45.17,Oxford/AstraZeneca
:cn: Volksrepublik China ^29.05.2021^,43.14,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:kw: Kuwait ^16.05.2021^,42.62,Pfizer/BioNTech
:hr: Kroatien ^28.05.2021^,41.96,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^17.05.2021^,41.83,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ro: Rumänien ^29.05.2021^,40.24,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sa: Saudi-Arabien ^29.05.2021^,39.72,"Oxford/AstraZeneca, Pfizer/BioNTech"
:do: Dominikanische Republik ^28.05.2021^,38.62,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:lv: Lettland ^29.05.2021^,38.28,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ma: Marokko ^28.05.2021^,38.07,"Oxford/AstraZeneca, Sinopharm/Beijing"
:tr: Türkei ^29.05.2021^,34.15,"Pfizer/BioNTech, Sinovac"
:me: Montenegro ^29.05.2021^,31.88,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:br: Brasilien ^29.05.2021^,31.49,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:gy: Guyana ^25.05.2021^,31.23,"Oxford/AstraZeneca, Sputnik V"
:cr: Costa Rica ^24.05.2021^,28.62,"Oxford/AstraZeneca, Pfizer/BioNTech"
:sv: El Salvador ^27.05.2021^,28.25,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:kh: Kambodscha ^29.05.2021^,26.55,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:al: Albanien ^27.05.2021^,26.38,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:ar: Argentinien ^29.05.2021^,26.34,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:lc: St. Lucia ^29.05.2021^,25.36,Oxford/AstraZeneca
