Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:ae: Vereinigte Arabische Emirate ^26.08.2021^,179.25,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:uy: Uruguay ^27.08.2021^,157.21,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mt: Malta ^27.08.2021^,154.54,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:is: Island ^27.08.2021^,153.35,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:il: Israel ^27.08.2021^,151.72,"Moderna, Pfizer/BioNTech"
:sg: Singapur ^26.08.2021^,149.42,"Moderna, Pfizer/BioNTech, Sinovac"
:qa: Katar ^27.08.2021^,148.91,"Moderna, Pfizer/BioNTech"
:cl: Chile ^26.08.2021^,148.32,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:dk: Dänemark ^26.08.2021^,145.77,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:sc: Seychellen ^09.08.2021^,145.07,"Oxford/AstraZeneca, Sinopharm/Beijing"
:pt: Portugal ^27.08.2021^,142.27,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^27.08.2021^,141.48,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cn: Volksrepublik China ^27.08.2021^,139.84,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:ca: Kanada ^27.08.2021^,139.16,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^26.08.2021^,139.13,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^26.08.2021^,137.89,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^25.08.2021^,136.68,"Pfizer/BioNTech, Sputnik V"
:nr: Nauru ^27.07.2021^,135.97,Oxford/AstraZeneca
:ie: Irland ^26.08.2021^,135.19,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^22.08.2021^,132.94,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^26.08.2021^,132.38,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^26.08.2021^,129.49,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:nl: Niederlande ^27.08.2021^,127.42,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^26.08.2021^,127.26,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^27.08.2021^,127.2,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^26.08.2021^,125.61,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:no: Norwegen ^26.08.2021^,123.59,"Moderna, Pfizer/BioNTech"
:cy: Zypern ^26.08.2021^,122.19,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^27.08.2021^,121.97,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^27.08.2021^,121.57,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^27.08.2021^,120.58,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^27.08.2021^,119.47,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^15.08.2021^,118.49,"Oxford/AstraZeneca, Pfizer/BioNTech"
:mu: Mauritius ^25.08.2021^,117.52,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:lt: Litauen ^27.08.2021^,116.6,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^27.08.2021^,115.18,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cu: Kuba ^25.08.2021^,114.5,"Abdala, Soberana02"
:li: Liechtenstein ^26.08.2021^,112.0,"Moderna, Pfizer/BioNTech"
:mc: Monaco ^06.08.2021^,111.49,Pfizer/BioNTech
