Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:mt: Malta ^12.08.2021^,177.24,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ae: Vereinigte Arabische Emirate ^13.08.2021^,175.05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:uy: Uruguay ^13.08.2021^,144.35,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:sg: Singapur ^12.08.2021^,144.08,"Moderna, Pfizer/BioNTech"
:sc: Seychellen ^22.07.2021^,143.82,"Oxford/AstraZeneca, Sinopharm/Beijing"
:bh: Bahrain ^13.08.2021^,141.79,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:qa: Katar ^13.08.2021^,141.17,"Moderna, Pfizer/BioNTech"
:is: Island ^06.08.2021^,139.84,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:il: Israel ^13.08.2021^,139.36,"Moderna, Pfizer/BioNTech"
:cl: Chile ^11.08.2021^,139.08,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:dk: Dänemark ^12.08.2021^,137.68,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:nr: Nauru ^27.07.2021^,136.46,Oxford/AstraZeneca
:ca: Kanada ^13.08.2021^,135.9,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^12.08.2021^,135.71,"Pfizer/BioNTech, Sputnik V"
:be: Belgien ^12.08.2021^,133.7,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^09.08.2021^,130.91,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^13.08.2021^,130.51,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^12.08.2021^,130.3,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^13.08.2021^,129.12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:gb: Vereinigtes Königreich ^12.08.2021^,128.78,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^13.08.2021^,128.14,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:ie: Irland ^12.08.2021^,127.36,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^13.08.2021^,124.59,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^13.08.2021^,121.72,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^13.08.2021^,118.53,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^12.08.2021^,118.17,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^11.08.2021^,117.27,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:cy: Zypern ^12.08.2021^,117.22,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^12.08.2021^,115.6,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^13.08.2021^,113.2,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^13.08.2021^,112.61,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mc: Monaco ^06.08.2021^,112.27,Pfizer/BioNTech
:fi: Finnland ^13.08.2021^,110.38,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^12.08.2021^,109.04,"Moderna, Pfizer/BioNTech"
:lt: Litauen ^13.08.2021^,106.96,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^19.07.2021^,106.58,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^12.08.2021^,106.51,"Moderna, Pfizer/BioNTech"
:li: Liechtenstein ^12.08.2021^,106.5,"Moderna, Pfizer/BioNTech"
:us: Vereinigte Staaten ^13.08.2021^,106.08,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:gr: Griechenland ^13.08.2021^,105.2,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^13.08.2021^,102.16,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mu: Mauritius ^09.08.2021^,101.99,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
