Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:il: Israel ^26.02.2021^,91.94,"Moderna, Pfizer/BioNTech"
:sc: Seychellen ^25.02.2021^,76.36,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ae: Vereinigte Arabische Emirate ^26.02.2021^,59.99,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:gb: Vereinigtes Königreich ^25.02.2021^,29.33,"Oxford/AstraZeneca, Pfizer/BioNTech"
:us: Vereinigte Staaten ^26.02.2021^,21.07,"Moderna, Pfizer/BioNTech"
:rs: Serbien ^26.02.2021^,20.47,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:mv: Malediven ^26.02.2021^,18.39,Oxford/AstraZeneca
:cl: Chile ^26.02.2021^,17.5,"Pfizer/BioNTech, Sinovac"
:bh: Bahrain ^26.02.2021^,17.21,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:mt: Malta ^25.02.2021^,16.68,Pfizer/BioNTech
:bb: Barbados ^25.02.2021^,10.19,Oxford/AstraZeneca
:tr: Türkei ^26.02.2021^,9.84,Sinovac
:dk: Dänemark ^25.02.2021^,9.61,"Moderna, Pfizer/BioNTech"
:is: Island ^26.02.2021^,9.42,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ma: Marokko ^26.02.2021^,9.28,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ch: Schweiz ^24.02.2021^,8.65,"Moderna, Pfizer/BioNTech"
:no: Norwegen ^25.02.2021^,8.64,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pl: Polen ^26.02.2021^,8.64,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^26.02.2021^,8.63,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:hu: Ungarn ^26.02.2021^,8.36,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:si: Slowenien ^26.02.2021^,8.25,"Oxford/AstraZeneca, Pfizer/BioNTech"
:gr: Griechenland ^26.02.2021^,8.23,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sk: Slowakei ^26.02.2021^,7.95,Pfizer/BioNTech
:ro: Rumänien ^26.02.2021^,7.83,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^26.02.2021^,7.82,"Moderna, Pfizer/BioNTech"
:es: Spanien ^25.02.2021^,7.71,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^26.02.2021^,7.7,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^23.02.2021^,7.56,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ee: Estland ^25.02.2021^,7.31,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^26.02.2021^,7.14,"Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^26.02.2021^,7.05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^26.02.2021^,6.89,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^26.02.2021^,6.74,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^25.02.2021^,6.53,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^20.02.2021^,6.48,Pfizer/BioNTech
:fr: Frankreich ^25.02.2021^,6.34,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^18.02.2021^,6.15,Pfizer/BioNTech
:mc: Monaco ^18.01.2021^,6.12,Pfizer/BioNTech
:cz: Tschechien ^26.02.2021^,6.02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^24.02.2021^,5.82,"Moderna, Pfizer/BioNTech"
:lu: Luxemburg ^25.02.2021^,5.76,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^25.02.2021^,5.34,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^18.02.2021^,4.86,Pfizer/BioNTech
:hr: Kroatien ^25.02.2021^,4.73,Pfizer/BioNTech
:ca: Kanada ^26.02.2021^,4.71,"Moderna, Pfizer/BioNTech"
:kw: Kuwait ^15.02.2021^,4.1,Pfizer/BioNTech
:br: Brasilien ^26.02.2021^,3.81,"Oxford/AstraZeneca, Sinovac"
:lv: Lettland ^26.02.2021^,3.22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^24.02.2021^,3.09,Pfizer/BioNTech
:bg: Bulgarien ^26.02.2021^,2.94,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^09.02.2021^,2.82,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:ru: Russland ^10.02.2021^,2.67,Sputnik V
:pa: Panama ^25.02.2021^,2.07,Pfizer/BioNTech
:ar: Argentinien ^26.02.2021^,2.0,Sputnik V
:cr: Costa Rica ^22.02.2021^,1.99,Pfizer/BioNTech
:lk: Sri Lanka ^25.02.2021^,1.9,Oxford/AstraZeneca
:sa: Saudi-Arabien ^26.02.2021^,1.84,Pfizer/BioNTech
:mx: Mexiko ^26.02.2021^,1.76,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:bd: Bangladesch ^25.02.2021^,1.73,Oxford/AstraZeneca
:np: Nepal ^20.02.2021^,1.38,Oxford/AstraZeneca
:om: Oman ^23.02.2021^,1.32,"Oxford/AstraZeneca, Pfizer/BioNTech"
:in: Indien ^26.02.2021^,1.0,"Covaxin, Oxford/AstraZeneca"
:id: Indonesien ^26.02.2021^,0.9,Sinovac
:pe: Peru ^25.02.2021^,0.71,Sinopharm/Beijing
:az: Aserbaidschan ^06.02.2021^,0.64,"Oxford/AstraZeneca, Sputnik V"
:lb: Libanon ^26.02.2021^,0.36,Pfizer/BioNTech
:al: Albanien ^25.02.2021^,0.35,Pfizer/BioNTech
:mu: Mauritius ^17.02.2021^,0.3,Oxford/AstraZeneca
:do: Dominikanische Republik ^24.02.2021^,0.24,Oxford/AstraZeneca
:gy: Guyana ^22.02.2021^,0.24,Oxford/AstraZeneca
:by: Belarus ^18.02.2021^,0.22,Sputnik V
:mm: Myanmar ^02.02.2021^,0.19,Oxford/AstraZeneca
:me: Montenegro ^26.02.2021^,0.18,Sputnik V
:dz: Algerien ^19.02.2021^,0.17,Sputnik V
