Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^16.10.2021^,216.17,"Abdala, Soberana02"
:ae: Vereinigte Arabische Emirate ^18.10.2021^,207.18,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:uy: Uruguay ^18.10.2021^,186.3,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:il: Israel ^18.10.2021^,179.39,"Moderna, Pfizer/BioNTech"
:cl: Chile ^15.10.2021^,177.64,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:sg: Singapur ^17.10.2021^,167.34,"Moderna, Pfizer/BioNTech, Sinovac"
:mt: Malta ^17.10.2021^,165.9,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:is: Island ^14.10.2021^,163.8,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^18.10.2021^,163.58,"Moderna, Pfizer/BioNTech"
:sc: Seychellen ^15.10.2021^,161.15,"Oxford/AstraZeneca, Sinopharm/Beijing"
:pt: Portugal ^11.10.2021^,158.39,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kh: Kambodscha ^17.10.2021^,156.9,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:bh: Bahrain ^18.10.2021^,155.08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cn: Volksrepublik China ^17.10.2021^,154.55,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:es: Spanien ^17.10.2021^,151.99,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^17.10.2021^,151.7,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:ca: Kanada ^18.10.2021^,151.65,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:my: Malaysia ^18.10.2021^,146.59,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ie: Irland ^16.10.2021^,146.16,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^18.10.2021^,145.39,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^17.10.2021^,144.53,"Moderna, Pfizer/BioNTech"
:be: Belgien ^17.10.2021^,144.11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^17.10.2021^,143.95,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:jp: Japan ^18.10.2021^,143.57,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^18.10.2021^,142.52,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
":kr: Korea, Süd ^18.10.2021^",141.95,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^10.10.2021^,139.47,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:se: Schweden ^15.10.2021^,139.2,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^10.10.2021^,139.08,"Pfizer/BioNTech, Sputnik V"
:gb: Vereinigtes Königreich ^17.10.2021^,138.99,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^13.10.2021^,138.55,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^16.10.2021^,137.02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:nr: Nauru ^31.08.2021^,136.7,Oxford/AstraZeneca
:mu: Mauritius ^14.10.2021^,134.58,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:tr: Türkei ^18.10.2021^,134.29,"Pfizer/BioNTech, Sinovac"
:cy: Zypern ^14.10.2021^,133.24,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^26.09.2021^,131.9,"Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^18.10.2021^,131.87,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:nz: Neuseeland ^18.10.2021^,131.42,Pfizer/BioNTech
:de: Deutschland ^18.10.2021^,131.16,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
