Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^04.12.2021^,253.09,"Abdala, Soberana02"
:cl: Chile ^05.12.2021^,216.21,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ae: Vereinigte Arabische Emirate ^15.11.2021^,215.68,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:uy: Uruguay ^06.12.2021^,195.98,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:is: Island ^02.12.2021^,193.68,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mt: Malta ^05.12.2021^,188.84,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^05.11.2021^,184.89,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:sc: Seychellen ^29.11.2021^,181.44,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:cn: Volksrepublik China ^06.12.2021^,177.27,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:pt: Portugal ^05.12.2021^,175.67,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:il: Israel ^06.12.2021^,175.08,"Moderna, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^05.12.2021^,173.38,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^05.12.2021^,171.98,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:qa: Katar ^06.12.2021^,171.26,"Moderna, Pfizer/BioNTech"
:bn: Brunei ^05.12.2021^,171.24,"Oxford/AstraZeneca, Sinopharm/Beijing"
:bh: Bahrain ^06.12.2021^,171.22,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:kh: Kambodscha ^02.12.2021^,170.2,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
":kr: Korea, Süd ^06.12.2021^",169.35,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^05.12.2021^,168.93,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^05.12.2021^,165.29,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:my: Malaysia ^06.12.2021^,165.09,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:es: Spanien ^02.12.2021^,165.06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^06.12.2021^,164.42,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^06.12.2021^,163.46,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^05.12.2021^,161.77,"Moderna, Pfizer/BioNTech"
:fr: Frankreich ^05.12.2021^,160.31,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^05.12.2021^,159.87,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^03.12.2021^,158.44,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:jp: Japan ^06.12.2021^,156.89,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:au: Australien ^06.12.2021^,154.1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ar: Argentinien ^05.12.2021^,153.25,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:de: Deutschland ^06.12.2021^,153.08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kw: Kuwait ^05.12.2021^,152.28,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:cy: Zypern ^04.12.2021^,152.04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nz: Neuseeland ^06.12.2021^,151.54,"Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^06.12.2021^,150.66,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^28.11.2021^,147.91,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:lu: Luxemburg ^05.12.2021^,147.65,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:br: Brasilien ^06.12.2021^,147.44,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mu: Mauritius ^23.11.2021^,147.25,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:nl: Niederlande ^01.12.2021^,143.79,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gr: Griechenland ^06.12.2021^,143.75,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^04.12.2021^,142.72,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:tr: Türkei ^06.12.2021^,142.33,"Pfizer/BioNTech, Sinovac"
:us: Vereinigte Staaten ^06.12.2021^,142.07,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:sv: El Salvador ^06.12.2021^,142.06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:ec: Ecuador ^01.12.2021^,141.49,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:lt: Litauen ^06.12.2021^,140.78,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^28.11.2021^,140.65,"Pfizer/BioNTech, Sputnik V"
:ch: Schweiz ^05.12.2021^,139.57,"Moderna, Pfizer/BioNTech"
:cr: Costa Rica ^29.11.2021^,138.9,"Oxford/AstraZeneca, Pfizer/BioNTech"
:lk: Sri Lanka ^06.12.2021^,138.21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:fj: Fidschi ^06.12.2021^,137.92,Oxford/AstraZeneca
:nr: Nauru ^31.08.2021^,136.7,Oxford/AstraZeneca
:th: Thailand ^04.12.2021^,136.17,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:li: Liechtenstein ^05.12.2021^,135.47,"Moderna, Pfizer/BioNTech"
:sa: Saudi-Arabien ^06.12.2021^,135.16,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^31.10.2021^,135.14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^06.12.2021^,132.63,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ma: Marokko ^04.12.2021^,131.19,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:si: Slowenien ^06.12.2021^,130.87,"Oxford/AstraZeneca, Pfizer/BioNTech"
:vn: Vietnam ^05.12.2021^,130.21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cz: Tschechien ^06.12.2021^,129.94,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pa: Panama ^06.12.2021^,129.07,"Oxford/AstraZeneca, Pfizer/BioNTech"
:pe: Peru ^04.12.2021^,128.75,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:do: Dominikanische Republik ^05.12.2021^,126.61,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:ir: Iran ^05.12.2021^,126.47,"COVIran Barekat, Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Soberana02, Sputnik V"
:mc: Monaco ^16.09.2021^,126.47,Pfizer/BioNTech
:ws: Samoa ^30.11.2021^,124.28,Oxford/AstraZeneca
