Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:mt: Malta ^01.08.2021^,172.08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ae: Vereinigte Arabische Emirate ^01.08.2021^,169.97,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:sc: Seychellen ^22.07.2021^,143.82,"Oxford/AstraZeneca, Sinopharm/Beijing"
:uy: Uruguay ^01.08.2021^,137.84,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:is: Island ^30.07.2021^,137.84,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nr: Nauru ^27.07.2021^,136.46,Oxford/AstraZeneca
:bh: Bahrain ^01.08.2021^,136.04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:sm: San Marino ^29.07.2021^,134.31,"Pfizer/BioNTech, Sputnik V"
:cl: Chile ^30.07.2021^,134.14,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:qa: Katar ^01.08.2021^,132.05,"Moderna, Pfizer/BioNTech"
:ca: Kanada ^01.08.2021^,131.22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^31.07.2021^,129.51,"Moderna, Pfizer/BioNTech"
:il: Israel ^01.08.2021^,129.0,"Moderna, Pfizer/BioNTech"
:mn: Mongolei ^01.08.2021^,126.95,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:dk: Dänemark ^31.07.2021^,126.95,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^31.07.2021^,125.5,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^30.07.2021^,124.85,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^29.07.2021^,123.41,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^29.07.2021^,120.17,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^31.07.2021^,118.87,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^31.07.2021^,118.47,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^01.08.2021^,115.99,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:nl: Niederlande ^25.07.2021^,115.27,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^01.08.2021^,113.7,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^30.07.2021^,112.16,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^29.07.2021^,110.41,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^30.07.2021^,109.87,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^31.07.2021^,109.33,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:at: Österreich ^01.08.2021^,107.92,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^29.07.2021^,107.56,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^19.07.2021^,106.58,"Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^30.07.2021^,104.62,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:us: Vereinigte Staaten ^01.08.2021^,103.59,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:mc: Monaco ^22.07.2021^,103.53,Pfizer/BioNTech
:ch: Schweiz ^29.07.2021^,103.28,"Moderna, Pfizer/BioNTech"
:li: Liechtenstein ^29.07.2021^,102.8,"Moderna, Pfizer/BioNTech"
:fi: Finnland ^01.08.2021^,102.04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gr: Griechenland ^01.08.2021^,101.11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^29.07.2021^,98.98,"Moderna, Pfizer/BioNTech"
:lt: Litauen ^01.08.2021^,97.76,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^01.08.2021^,96.78,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:do: Dominikanische Republik ^31.07.2021^,93.48,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:pl: Polen ^31.07.2021^,90.97,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
