Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:ae: Vereinigte Arabische Emirate ^04.10.2021^,202.47,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:cu: Kuba ^02.10.2021^,190.12,"Abdala, Soberana02"
:uy: Uruguay ^04.10.2021^,180.93,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:il: Israel ^04.10.2021^,175.27,"Moderna, Pfizer/BioNTech"
:cl: Chile ^01.10.2021^,169.28,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:qa: Katar ^04.10.2021^,161.57,"Moderna, Pfizer/BioNTech"
:is: Island ^30.09.2021^,161.52,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^03.10.2021^,160.87,"Moderna, Pfizer/BioNTech, Sinovac"
:mt: Malta ^27.09.2021^,159.08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^27.09.2021^,156.93,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^04.10.2021^,153.34,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:dk: Dänemark ^03.10.2021^,151.17,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:es: Spanien ^03.10.2021^,150.27,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^16.09.2021^,150.04,"Oxford/AstraZeneca, Sinopharm/Beijing"
:bh: Bahrain ^04.10.2021^,149.63,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ca: Kanada ^04.10.2021^,148.52,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^03.10.2021^,145.21,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kh: Kambodscha ^01.10.2021^,143.58,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:no: Norwegen ^03.10.2021^,143.28,"Moderna, Pfizer/BioNTech"
:be: Belgien ^03.10.2021^,143.05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
