Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:ae: Vereinigte Arabische Emirate ^14.07.2021^,162.99,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:mt: Malta ^13.07.2021^,161.25,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^05.07.2021^,141.98,"Oxford/AstraZeneca, Sinopharm/Beijing"
:is: Island ^14.07.2021^,135.04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^12.07.2021^,132.74,"Pfizer/BioNTech, Sputnik V"
:bh: Bahrain ^14.07.2021^,130.23,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:uy: Uruguay ^14.07.2021^,127.02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:cl: Chile ^12.07.2021^,126.85,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:il: Israel ^14.07.2021^,126.48,"Moderna, Pfizer/BioNTech"
:qa: Katar ^14.07.2021^,119.83,"Moderna, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^13.07.2021^,119.6,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^14.07.2021^,119.05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ca: Kanada ^14.07.2021^,116.2,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^13.07.2021^,110.09,"Moderna, Pfizer/BioNTech, Sinovac"
:be: Belgien ^13.07.2021^,107.19,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^13.07.2021^,106.68,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:es: Spanien ^13.07.2021^,104.61,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^12.07.2021^,103.92,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
