Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^20.10.2021^,221.61,"Abdala, Soberana02"
:ae: Vereinigte Arabische Emirate ^22.10.2021^,208.68,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:uy: Uruguay ^22.10.2021^,187.89,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:cl: Chile ^21.10.2021^,182.02,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:il: Israel ^22.10.2021^,179.99,"Moderna, Pfizer/BioNTech"
:sg: Singapur ^21.10.2021^,168.85,"Moderna, Pfizer/BioNTech, Sinovac"
:mt: Malta ^21.10.2021^,167.75,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:is: Island ^21.10.2021^,165.36,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^22.10.2021^,164.0,"Moderna, Pfizer/BioNTech"
:sc: Seychellen ^15.10.2021^,161.15,"Oxford/AstraZeneca, Sinopharm/Beijing"
:kh: Kambodscha ^20.10.2021^,159.32,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:pt: Portugal ^18.10.2021^,158.97,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^22.10.2021^,156.32,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cn: Volksrepublik China ^21.10.2021^,155.14,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:ca: Kanada ^22.10.2021^,152.56,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^21.10.2021^,152.48,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^21.10.2021^,151.84,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:my: Malaysia ^22.10.2021^,148.98,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:it: Italien ^22.10.2021^,146.62,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^20.10.2021^,146.45,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
":kr: Korea, Süd ^22.10.2021^",145.97,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:jp: Japan ^21.10.2021^,145.45,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^21.10.2021^,144.89,"Moderna, Pfizer/BioNTech"
:fr: Frankreich ^21.10.2021^,144.88,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^21.10.2021^,144.35,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^22.10.2021^,143.71,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^18.10.2021^,141.49,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:se: Schweden ^22.10.2021^,141.09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^21.10.2021^,139.41,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^10.10.2021^,139.08,"Pfizer/BioNTech, Sputnik V"
:nl: Niederlande ^20.10.2021^,139.08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^17.10.2021^,137.1,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:nr: Nauru ^31.08.2021^,136.7,Oxford/AstraZeneca
:mu: Mauritius ^21.10.2021^,135.52,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:tr: Türkei ^22.10.2021^,135.27,"Pfizer/BioNTech, Sinovac"
:nz: Neuseeland ^22.10.2021^,135.0,Pfizer/BioNTech
:cy: Zypern ^20.10.2021^,134.3,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:au: Australien ^22.10.2021^,132.01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^20.10.2021^,131.9,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ad: Andorra ^26.09.2021^,131.9,"Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^21.10.2021^,131.86,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bn: Brunei ^18.10.2021^,131.19,"Oxford/AstraZeneca, Sinopharm/Beijing"
:lk: Sri Lanka ^22.10.2021^,129.32,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:sa: Saudi-Arabien ^22.10.2021^,127.59,"Oxford/AstraZeneca, Pfizer/BioNTech"
:sv: El Salvador ^21.10.2021^,127.53,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:lu: Luxemburg ^16.10.2021^,126.99,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mc: Monaco ^16.09.2021^,126.47,Pfizer/BioNTech
:li: Liechtenstein ^21.10.2021^,126.12,"Moderna, Pfizer/BioNTech"
:fj: Fidschi ^18.10.2021^,125.92,Oxford/AstraZeneca
:ar: Argentinien ^22.10.2021^,125.71,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ch: Schweiz ^21.10.2021^,125.45,"Moderna, Pfizer/BioNTech"
:at: Österreich ^21.10.2021^,125.21,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^21.10.2021^,124.08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:tm: Turkmenistan ^29.08.2021^,123.91,"EpiVacCorona, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:br: Brasilien ^22.10.2021^,122.94,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:pa: Panama ^22.10.2021^,122.87,"Oxford/AstraZeneca, Pfizer/BioNTech"
:us: Vereinigte Staaten ^22.10.2021^,122.49,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:ma: Marokko ^19.10.2021^,121.17,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:gr: Griechenland ^22.10.2021^,120.83,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ec: Ecuador ^19.10.2021^,120.15,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:cr: Costa Rica ^18.10.2021^,119.17,"Oxford/AstraZeneca, Pfizer/BioNTech"
:do: Dominikanische Republik ^21.10.2021^,118.21,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:cz: Tschechien ^22.10.2021^,111.45,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^21.10.2021^,110.24,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ee: Estland ^21.10.2021^,106.38,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ag: Antigua und Barbuda ^19.10.2021^,104.16,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:pl: Polen ^21.10.2021^,101.89,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:om: Oman ^11.10.2021^,100.6,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
