Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^17.10.2021^,217.79,"Abdala, Soberana02"
:ae: Vereinigte Arabische Emirate ^19.10.2021^,207.59,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:uy: Uruguay ^19.10.2021^,186.73,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:il: Israel ^19.10.2021^,179.55,"Moderna, Pfizer/BioNTech"
:cl: Chile ^17.10.2021^,177.95,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:sg: Singapur ^18.10.2021^,167.72,"Moderna, Pfizer/BioNTech, Sinovac"
:mt: Malta ^18.10.2021^,166.41,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:is: Island ^14.10.2021^,163.8,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^19.10.2021^,163.68,"Moderna, Pfizer/BioNTech"
:sc: Seychellen ^15.10.2021^,161.15,"Oxford/AstraZeneca, Sinopharm/Beijing"
:pt: Portugal ^11.10.2021^,158.39,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kh: Kambodscha ^17.10.2021^,156.9,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:bh: Bahrain ^19.10.2021^,155.42,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cn: Volksrepublik China ^17.10.2021^,154.55,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:es: Spanien ^18.10.2021^,152.04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^19.10.2021^,151.86,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^17.10.2021^,151.7,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:my: Malaysia ^19.10.2021^,147.0,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ie: Irland ^17.10.2021^,146.21,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^19.10.2021^,145.7,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^18.10.2021^,144.57,"Moderna, Pfizer/BioNTech"
:jp: Japan ^19.10.2021^,144.45,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^18.10.2021^,144.17,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^18.10.2021^,144.16,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
":kr: Korea, Süd ^19.10.2021^",142.9,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^19.10.2021^,142.61,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^19.10.2021^,140.04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^10.10.2021^,139.47,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:sm: San Marino ^10.10.2021^,139.08,"Pfizer/BioNTech, Sputnik V"
:gb: Vereinigtes Königreich ^18.10.2021^,139.08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^18.10.2021^,138.93,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^16.10.2021^,137.02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:nr: Nauru ^31.08.2021^,136.7,Oxford/AstraZeneca
:mu: Mauritius ^14.10.2021^,134.58,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:tr: Türkei ^19.10.2021^,134.55,"Pfizer/BioNTech, Sinovac"
:cy: Zypern ^19.10.2021^,134.08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nz: Neuseeland ^19.10.2021^,132.31,Pfizer/BioNTech
:ad: Andorra ^26.09.2021^,131.9,"Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^19.10.2021^,131.88,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:de: Deutschland ^19.10.2021^,131.37,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:hu: Ungarn ^19.10.2021^,129.53,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:au: Australien ^19.10.2021^,128.79,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lk: Sri Lanka ^19.10.2021^,128.4,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:bn: Brunei ^14.10.2021^,127.67,"Oxford/AstraZeneca, Sinopharm/Beijing"
:lu: Luxemburg ^16.10.2021^,126.99,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sa: Saudi-Arabien ^19.10.2021^,126.94,"Oxford/AstraZeneca, Pfizer/BioNTech"
:mc: Monaco ^16.09.2021^,126.47,Pfizer/BioNTech
:fj: Fidschi ^18.10.2021^,125.92,Oxford/AstraZeneca
:sv: El Salvador ^18.10.2021^,125.46,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:at: Österreich ^19.10.2021^,124.54,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^17.10.2021^,124.31,"Moderna, Pfizer/BioNTech"
:tm: Turkmenistan ^29.08.2021^,123.91,"EpiVacCorona, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:li: Liechtenstein ^17.10.2021^,123.5,"Moderna, Pfizer/BioNTech"
:lt: Litauen ^19.10.2021^,123.48,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ar: Argentinien ^19.10.2021^,123.27,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:pa: Panama ^19.10.2021^,122.02,"Oxford/AstraZeneca, Pfizer/BioNTech"
:us: Vereinigte Staaten ^19.10.2021^,121.74,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:br: Brasilien ^19.10.2021^,120.95,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ma: Marokko ^17.10.2021^,120.14,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:gr: Griechenland ^19.10.2021^,120.05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ec: Ecuador ^14.10.2021^,119.33,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:cr: Costa Rica ^18.10.2021^,119.17,"Oxford/AstraZeneca, Pfizer/BioNTech"
:do: Dominikanische Republik ^18.10.2021^,115.13,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:cz: Tschechien ^19.10.2021^,111.15,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^19.10.2021^,106.25,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ee: Estland ^19.10.2021^,106.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ag: Antigua und Barbuda ^16.10.2021^,102.7,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:pl: Polen ^19.10.2021^,101.53,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:om: Oman ^11.10.2021^,100.6,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:rs: Serbien ^12.10.2021^,96.67,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:lv: Lettland ^19.10.2021^,96.65,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pe: Peru ^18.10.2021^,96.1,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:ws: Samoa ^18.10.2021^,94.26,Oxford/AstraZeneca
