Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:mt: Malta ^20.08.2021^,179.11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ae: Vereinigte Arabische Emirate ^21.08.2021^,178.79,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:uy: Uruguay ^21.08.2021^,152.18,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:sg: Singapur ^20.08.2021^,148.87,"Moderna, Pfizer/BioNTech, Sinovac"
:qa: Katar ^21.08.2021^,146.89,"Moderna, Pfizer/BioNTech"
:il: Israel ^21.08.2021^,146.82,"Moderna, Pfizer/BioNTech"
:cl: Chile ^20.08.2021^,146.21,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:sc: Seychellen ^09.08.2021^,145.91,"Oxford/AstraZeneca, Sinopharm/Beijing"
:bh: Bahrain ^21.08.2021^,143.62,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:dk: Dänemark ^20.08.2021^,143.54,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:is: Island ^06.08.2021^,139.84,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^21.08.2021^,138.58,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^21.08.2021^,137.55,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nr: Nauru ^27.07.2021^,136.46,Oxford/AstraZeneca
:be: Belgien ^19.08.2021^,136.18,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^18.08.2021^,135.76,"Pfizer/BioNTech, Sputnik V"
:es: Spanien ^19.08.2021^,134.94,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^21.08.2021^,134.5,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:bt: Bhutan ^15.08.2021^,134.2,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^20.08.2021^,133.14,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^20.08.2021^,131.21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^21.08.2021^,130.58,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:nl: Niederlande ^21.08.2021^,126.83,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^21.08.2021^,124.37,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^19.08.2021^,122.72,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^17.08.2021^,120.97,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:cy: Zypern ^20.08.2021^,120.38,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
