Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:ae: Vereinigte Arabische Emirate ^22.09.2021^,196.71,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:uy: Uruguay ^22.09.2021^,175.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:il: Israel ^22.09.2021^,168.44,"Moderna, Pfizer/BioNTech"
:cu: Kuba ^20.09.2021^,165.7,"Abdala, Soberana02"
:cl: Chile ^21.09.2021^,161.5,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:is: Island ^21.09.2021^,159.86,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^21.09.2021^,159.56,"Moderna, Pfizer/BioNTech"
:mt: Malta ^21.09.2021^,158.02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^22.09.2021^,156.07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^21.09.2021^,155.63,"Moderna, Pfizer/BioNTech, Sinovac"
:cn: Volksrepublik China ^22.09.2021^,151.4,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:dk: Dänemark ^21.09.2021^,150.42,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:sc: Seychellen ^16.09.2021^,150.04,"Oxford/AstraZeneca, Sinopharm/Beijing"
:es: Spanien ^21.09.2021^,148.78,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^22.09.2021^,145.56,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^22.09.2021^,145.5,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ie: Irland ^21.09.2021^,143.42,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^21.09.2021^,141.85,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^21.09.2021^,140.12,"Moderna, Pfizer/BioNTech"
:sm: San Marino ^21.09.2021^,138.44,"Pfizer/BioNTech, Sputnik V"
:it: Italien ^22.09.2021^,137.81,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nr: Nauru ^31.08.2021^,136.7,Oxford/AstraZeneca
:gb: Vereinigtes Königreich ^21.09.2021^,136.64,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^15.09.2021^,136.56,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kh: Kambodscha ^22.09.2021^,136.31,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:bt: Bhutan ^12.09.2021^,134.13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:fi: Finnland ^21.09.2021^,133.56,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^21.09.2021^,133.36,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:se: Schweden ^22.09.2021^,133.19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^22.09.2021^,131.39,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:nl: Niederlande ^19.09.2021^,129.58,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^21.09.2021^,128.58,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mu: Mauritius ^22.09.2021^,128.31,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:de: Deutschland ^22.09.2021^,126.76,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mc: Monaco ^16.09.2021^,126.47,Pfizer/BioNTech
:my: Malaysia ^22.09.2021^,125.85,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:tr: Türkei ^22.09.2021^,125.22,"Pfizer/BioNTech, Sinovac"
:lt: Litauen ^20.09.2021^,124.15,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:jp: Japan ^21.09.2021^,122.94,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^17.09.2021^,122.52,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^29.08.2021^,120.78,"Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^21.09.2021^,120.48,"Moderna, Pfizer/BioNTech"
:at: Österreich ^22.09.2021^,118.82,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^21.09.2021^,116.92,"Moderna, Pfizer/BioNTech"
:sa: Saudi-Arabien ^22.09.2021^,116.84,"Oxford/AstraZeneca, Pfizer/BioNTech"
:lk: Sri Lanka ^22.09.2021^,116.81,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ec: Ecuador ^19.09.2021^,116.35,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:pa: Panama ^22.09.2021^,116.05,"Oxford/AstraZeneca, Pfizer/BioNTech"
:gr: Griechenland ^22.09.2021^,115.33,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:us: Vereinigte Staaten ^22.09.2021^,115.21,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
":kr: Korea, Süd ^22.09.2021^",111.8,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sv: El Salvador ^22.09.2021^,110.97,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:cz: Tschechien ^22.09.2021^,109.53,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ar: Argentinien ^22.09.2021^,109.04,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:fj: Fidschi ^21.09.2021^,108.02,Oxford/AstraZeneca
:do: Dominikanische Republik ^21.09.2021^,106.89,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:br: Brasilien ^21.09.2021^,105.1,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ma: Marokko ^19.09.2021^,102.92,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cr: Costa Rica ^20.09.2021^,102.71,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ee: Estland ^22.09.2021^,101.57,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nz: Neuseeland ^22.09.2021^,100.15,Pfizer/BioNTech
:si: Slowenien ^22.09.2021^,100.03,"Oxford/AstraZeneca, Pfizer/BioNTech"
:au: Australien ^22.09.2021^,98.67,"Oxford/AstraZeneca, Pfizer/BioNTech"
:pl: Polen ^22.09.2021^,98.08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bn: Brunei ^20.09.2021^,94.11,"Oxford/AstraZeneca, Sinopharm/Beijing"
:rs: Serbien ^21.09.2021^,93.06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:tv: Tuvalu ^10.09.2021^,91.08,Oxford/AstraZeneca
:om: Oman ^20.09.2021^,88.76,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:kn: St. Kitts und Nevis ^17.09.2021^,87.56,"Oxford/AstraZeneca, Pfizer/BioNTech"
:lv: Lettland ^22.09.2021^,85.51,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sk: Slowakei ^22.09.2021^,85.34,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ag: Antigua und Barbuda ^17.09.2021^,82.97,Oxford/AstraZeneca
:hr: Kroatien ^21.09.2021^,82.82,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:az: Aserbaidschan ^22.09.2021^,79.3,"Oxford/AstraZeneca, Sinovac, Sputnik V"
:bb: Barbados ^21.09.2021^,79.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:co: Kolumbien ^19.09.2021^,75.13,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ws: Samoa ^21.09.2021^,74.66,Oxford/AstraZeneca
:mx: Mexiko ^21.09.2021^,74.31,"CanSino, Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:tt: Trinidad und Tobago ^22.09.2021^,73.58,"Oxford/AstraZeneca, Sinopharm/Beijing"
:kz: Kasachstan ^22.09.2021^,71.7,"QazVac, Sinopharm/HayatVax, Sputnik V"
:bz: Belize ^20.09.2021^,71.48,"Oxford/AstraZeneca, Sinopharm/Beijing"
:pe: Peru ^18.09.2021^,70.38,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:mk: Nordmazedonien ^21.09.2021^,70.35,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
:me: Montenegro ^22.09.2021^,70.07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:hn: Honduras ^20.09.2021^,69.83,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:to: Tonga ^21.09.2021^,68.94,Oxford/AstraZeneca
:cv: Kap Verde ^16.09.2021^,68.65,"Oxford/AstraZeneca, Pfizer/BioNTech"
:jo: Jordanien ^22.09.2021^,66.86,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:gy: Guyana ^20.09.2021^,66.51,"Oxford/AstraZeneca, Sputnik V"
:th: Thailand ^22.09.2021^,65.79,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:sr: Suriname ^22.09.2021^,65.13,Oxford/AstraZeneca
:tn: Tunesien ^22.09.2021^,61.14,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
:py: Paraguay ^17.09.2021^,60.96,"Covaxin, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
:dm: Dominica ^17.09.2021^,60.93,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:ru: Russland ^22.09.2021^,60.7,"EpiVacCorona, Sputnik V"
:in: Indien ^22.09.2021^,59.37,"Covaxin, Oxford/AstraZeneca, Sputnik V"
:al: Albanien ^21.09.2021^,57.98,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:bo: Bolivien ^20.09.2021^,54.45,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ro: Rumänien ^21.09.2021^,52.13,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:uz: Usbekistan ^15.09.2021^,51.38,"Oxford/AstraZeneca, Sputnik V, ZF2001"
:ir: Iran ^20.09.2021^,51.01,"COVIran Barekat, Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:tl: Osttimor ^20.09.2021^,49.71,"Oxford/AstraZeneca, Sinovac"
:id: Indonesien ^22.09.2021^,46.54,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:bs: Bahamas ^18.09.2021^,46.47,Oxford/AstraZeneca
:gd: Grenada ^17.09.2021^,45.67,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ge: Georgien ^22.09.2021^,42.74,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:lb: Libanon ^22.09.2021^,41.05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:np: Nepal ^22.09.2021^,40.49,"Oxford/AstraZeneca, Sinopharm/Beijing"
