Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:ae: Vereinigte Arabische Emirate ^04.07.2021^,157.06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:mt: Malta ^03.07.2021^,154.63,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^30.06.2021^,140.92,"Oxford/AstraZeneca, Sinopharm/Beijing"
:sm: San Marino ^02.07.2021^,131.58,"Pfizer/BioNTech, Sputnik V"
:is: Island ^02.07.2021^,127.58,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^04.07.2021^,126.19,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:il: Israel ^04.07.2021^,125.05,"Moderna, Pfizer/BioNTech"
:cl: Chile ^30.06.2021^,119.99,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:uy: Uruguay ^04.07.2021^,116.9,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mn: Mongolei ^04.07.2021^,116.75,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:gb: Vereinigtes Königreich ^03.07.2021^,116.21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^04.07.2021^,112.78,"Moderna, Pfizer/BioNTech"
:ca: Kanada ^04.07.2021^,103.59,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:us: Vereinigte Staaten ^04.07.2021^,98.85,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:sg: Singapur ^03.07.2021^,97.55,"Moderna, Pfizer/BioNTech, Sinovac"
:mc: Monaco ^01.07.2021^,96.5,Pfizer/BioNTech
:be: Belgien ^01.07.2021^,95.44,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^03.07.2021^,94.28,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:cy: Zypern ^03.07.2021^,94.14,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^04.07.2021^,93.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^04.07.2021^,92.87,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^04.07.2021^,92.3,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^01.07.2021^,91.53,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^04.07.2021^,90.7,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:at: Österreich ^04.07.2021^,89.84,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^02.07.2021^,89.56,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^04.07.2021^,88.65,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^28.06.2021^,88.43,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^30.06.2021^,86.54,"Moderna, Pfizer/BioNTech"
:nr: Nauru ^29.06.2021^,85.96,Oxford/AstraZeneca
:lt: Litauen ^04.07.2021^,85.71,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^30.06.2021^,85.17,"Moderna, Pfizer/BioNTech"
:gr: Griechenland ^04.07.2021^,83.57,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^04.07.2021^,81.68,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^27.06.2021^,81.11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^02.07.2021^,80.88,"Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^30.06.2021^,80.64,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^03.07.2021^,79.38,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pl: Polen ^04.07.2021^,79.33,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^01.07.2021^,79.18,"Moderna, Pfizer/BioNTech"
:kn: St. Kitts und Nevis ^29.06.2021^,76.36,Oxford/AstraZeneca
:rs: Serbien ^20.06.2021^,75.63,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:do: Dominikanische Republik ^03.07.2021^,74.47,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:ee: Estland ^04.07.2021^,73.98,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^04.07.2021^,73.47,"Oxford/AstraZeneca, Pfizer/BioNTech"
:kw: Kuwait ^20.06.2021^,72.59,Pfizer/BioNTech
:sk: Slowakei ^02.07.2021^,66.84,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ag: Antigua und Barbuda ^29.06.2021^,65.35,Oxford/AstraZeneca
:hr: Kroatien ^04.07.2021^,65.02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:tr: Türkei ^04.07.2021^,63.11,"Pfizer/BioNTech, Sinovac"
:bt: Bhutan ^27.06.2021^,62.9,"Oxford/AstraZeneca, Pfizer/BioNTech"
:lv: Lettland ^04.07.2021^,62.47,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bb: Barbados ^02.07.2021^,58.12,Oxford/AstraZeneca
:cu: Kuba ^02.07.2021^,58.03,"Abdala, Soberana02"
:mu: Mauritius ^24.06.2021^,55.59,"BBIBP-CorV, Covaxin, Oxford/AstraZeneca"
:dm: Dominica ^02.07.2021^,55.48,"BBIBP-CorV, Oxford/AstraZeneca"
:sa: Saudi-Arabien ^04.07.2021^,53.03,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ma: Marokko ^04.07.2021^,52.1,"Oxford/AstraZeneca, Sinopharm/Beijing"
:br: Brasilien ^04.07.2021^,49.54,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ar: Argentinien ^04.07.2021^,49.08,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:cr: Costa Rica ^28.06.2021^,47.91,"Oxford/AstraZeneca, Pfizer/BioNTech"
:me: Montenegro ^04.07.2021^,46.78,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ro: Rumänien ^02.07.2021^,46.77,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kh: Kambodscha ^04.07.2021^,46.74,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:sv: El Salvador ^02.07.2021^,44.56,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:gy: Guyana ^02.07.2021^,44.07,"Oxford/AstraZeneca, Sputnik V"
:tv: Tuvalu ^15.06.2021^,40.47,Oxford/AstraZeneca
:jo: Jordanien ^04.07.2021^,39.16,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:jp: Japan ^04.07.2021^,38.84,"Moderna, Pfizer/BioNTech"
":kr: Korea, Süd ^04.07.2021^",38.11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:co: Kolumbien ^03.07.2021^,37.57,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:az: Aserbaidschan ^04.07.2021^,37.41,"Oxford/AstraZeneca, Sinovac, Sputnik V"
:mx: Mexiko ^04.07.2021^,36.61,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:pa: Panama ^01.07.2021^,36.45,"Oxford/AstraZeneca, Pfizer/BioNTech"
:fj: Fidschi ^29.06.2021^,35.95,Oxford/AstraZeneca
:sr: Suriname ^04.07.2021^,34.4,Oxford/AstraZeneca
:al: Albanien ^04.07.2021^,34.35,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:au: Australien ^04.07.2021^,32.16,"Oxford/AstraZeneca, Pfizer/BioNTech"
:kz: Kasachstan ^04.07.2021^,31.38,"QazVac, Sinopharm/HayatVax, Sputnik V"
:bz: Belize ^02.07.2021^,31.16,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ru: Russland ^04.07.2021^,29.35,"EpiVacCorona, Sputnik V"
:lc: St. Lucia ^01.07.2021^,28.82,Oxford/AstraZeneca
:mk: Nordmazedonien ^03.07.2021^,28.15,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
:gd: Grenada ^25.06.2021^,27.99,Oxford/AstraZeneca
:my: Malaysia ^04.07.2021^,27.83,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ws: Samoa ^29.06.2021^,27.55,Oxford/AstraZeneca
:bg: Bulgarien ^04.07.2021^,25.78,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ec: Ecuador ^03.07.2021^,25.23,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:in: Indien ^04.07.2021^,25.17,"Covaxin, Oxford/AstraZeneca, Sputnik V"
:pe: Peru ^03.07.2021^,23.96,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:nz: Neuseeland ^29.06.2021^,23.84,Pfizer/BioNTech
:tt: Trinidad und Tobago ^04.07.2021^,23.79,Oxford/AstraZeneca
:bs: Bahamas ^26.06.2021^,23.16,Oxford/AstraZeneca
:bo: Bolivien ^02.07.2021^,22.68,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:vc: St. Vincent und die Grenadinen ^28.06.2021^,22.3,Oxford/AstraZeneca
:om: Oman ^28.06.2021^,20.85,"Oxford/AstraZeneca, Pfizer/BioNTech"
:lb: Libanon ^04.07.2021^,20.22,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:bn: Brunei ^01.07.2021^,19.98,"Oxford/AstraZeneca, Sinopharm/Beijing"
:lk: Sri Lanka ^04.07.2021^,19.55,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:la: Laos ^28.06.2021^,19.47,"Sinopharm/Beijing, Sputnik V"
:gq: Äquatorialguinea ^02.07.2021^,19.24,Sinopharm/Beijing
:md: Moldau ^04.07.2021^,18.35,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:tl: Osttimor ^29.06.2021^,17.35,"Oxford/AstraZeneca, Sinovac"
:id: Indonesien ^04.07.2021^,16.83,"Oxford/AstraZeneca, Sinovac"
:tn: Tunesien ^03.07.2021^,16.44,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:cv: Kap Verde ^28.06.2021^,14.83,"Oxford/AstraZeneca, Pfizer/BioNTech"
:th: Thailand ^01.07.2021^,14.65,"Oxford/AstraZeneca, Sinovac"
:ba: Bosnien und Herzegowina ^25.06.2021^,13.91,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:st: São Tomé und Príncipe ^28.06.2021^,12.77,Oxford/AstraZeneca
:np: Nepal ^04.07.2021^,11.55,"Oxford/AstraZeneca, Sinopharm/Beijing"
:by: Belarus ^13.06.2021^,11.31,"BBIBP-CorV, Sputnik V"
:bw: Botswana ^28.06.2021^,10.65,Oxford/AstraZeneca
:uz: Usbekistan ^29.06.2021^,10.58,"Oxford/AstraZeneca, RBD-Dimer, Sputnik V"
:ph: Philippinen ^01.07.2021^,9.77,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:km: Komoren ^08.06.2021^,9.7,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:ge: Georgien ^02.07.2021^,9.28,Oxford/AstraZeneca
:py: Paraguay ^30.06.2021^,9.26,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
:zw: Simbabwe ^04.07.2021^,9.16,Sinopharm/Beijing
:jm: Jamaika ^25.06.2021^,8.44,Oxford/AstraZeneca
:pk: Pakistan ^04.07.2021^,7.87,"CanSino, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
:hn: Honduras ^24.06.2021^,6.91,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Sputnik V"
:ir: Iran ^29.06.2021^,6.81,"BBIBP-CorV, Covaxin, Oxford/AstraZeneca, Sputnik V"
:ua: Ukraine ^04.07.2021^,6.69,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mm: Myanmar ^05.06.2021^,6.19,"BBIBP-CorV, Oxford/AstraZeneca"
:bd: Bangladesch ^03.07.2021^,6.14,"BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech"
:na: Namibia ^03.07.2021^,5.92,"Oxford/AstraZeneca, Sinopharm/Beijing"
:dz: Algerien ^06.06.2021^,5.7,"Oxford/AstraZeneca, Sputnik V"
:za: Südafrika ^04.07.2021^,5.59,"Johnson&Johnson, Pfizer/BioNTech"
:ly: Libyen ^29.06.2021^,5.52,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:gt: Guatemala ^03.07.2021^,5.41,"Moderna, Oxford/AstraZeneca"
:ve: Venezuela ^25.06.2021^,5.16,"BBIBP-CorV, Sputnik V"
:ao: Angola ^28.06.2021^,4.53,Oxford/AstraZeneca
:rw: Ruanda ^06.06.2021^,4.47,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gn: Guinea ^30.06.2021^,4.36,Sputnik V
:tg: Togo ^10.06.2021^,4.19,Oxford/AstraZeneca
:eg: Ägypten ^28.06.2021^,4.18,"BBIBP-CorV, Oxford/AstraZeneca, Sinovac, Sputnik V"
:sz: Eswatini ^26.06.2021^,4.1,Oxford/AstraZeneca
:sn: Senegal ^28.06.2021^,3.97,"BBIBP-CorV, Oxford/AstraZeneca"
:gh: Ghana ^20.06.2021^,3.97,"Oxford/AstraZeneca, Sputnik V"
:vn: Vietnam ^03.07.2021^,3.97,Oxford/AstraZeneca
:mr: Mauretanien ^30.06.2021^,3.46,"BBIBP-CorV, Oxford/AstraZeneca"
:sb: Salomonen ^29.06.2021^,3.17,Oxford/AstraZeneca
:ci: Elfenbeinküste ^04.07.2021^,3.02,Oxford/AstraZeneca
:ke: Kenia ^04.07.2021^,2.74,"Oxford/AstraZeneca, Sputnik V"
:dj: Dschibuti ^23.06.2021^,2.71,"BBIBP-CorV, Oxford/AstraZeneca, Sinovac, Sputnik V"
:kg: Kirgisistan ^23.06.2021^,2.66,"Sinopharm/Beijing, Sputnik V"
