Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:ae: Vereinigte Arabische Emirate ^25.06.2021^,151.06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:mt: Malta ^25.06.2021^,147.31,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^24.06.2021^,140.31,"Oxford/AstraZeneca, Sinopharm/Beijing"
:sm: San Marino ^23.06.2021^,130.79,"Pfizer/BioNTech, Sputnik V"
:il: Israel ^25.06.2021^,123.53,"Moderna, Pfizer/BioNTech"
:bh: Bahrain ^25.06.2021^,118.11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cl: Chile ^23.06.2021^,114.99,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:is: Island ^25.06.2021^,113.32,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^25.06.2021^,112.02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:gb: Vereinigtes Königreich ^24.06.2021^,111.9,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:uy: Uruguay ^25.06.2021^,108.22,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:qa: Katar ^25.06.2021^,103.76,"Moderna, Pfizer/BioNTech"
:us: Vereinigte Staaten ^25.06.2021^,96.04,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:mc: Monaco ^24.06.2021^,93.29,Pfizer/BioNTech
:mv: Malediven ^24.06.2021^,92.97,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:ca: Kanada ^25.06.2021^,91.93,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^24.06.2021^,88.82,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^24.06.2021^,88.06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^21.06.2021^,85.96,"Moderna, Pfizer/BioNTech"
:de: Deutschland ^25.06.2021^,85.26,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^25.06.2021^,83.59,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^24.06.2021^,83.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^25.06.2021^,81.89,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^21.06.2021^,81.88,"Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^25.06.2021^,81.71,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^25.06.2021^,80.93,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^25.06.2021^,80.83,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^23.06.2021^,80.68,"Moderna, Pfizer/BioNTech"
:li: Liechtenstein ^23.06.2021^,80.12,"Moderna, Pfizer/BioNTech"
:cn: Volksrepublik China ^25.06.2021^,79.47,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:pt: Portugal ^25.06.2021^,78.42,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gr: Griechenland ^25.06.2021^,76.04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^25.06.2021^,75.81,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:rs: Serbien ^20.06.2021^,75.63,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:fr: Frankreich ^24.06.2021^,75.47,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^20.06.2021^,74.52,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pl: Polen ^24.06.2021^,72.98,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^25.06.2021^,72.88,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kw: Kuwait ^20.06.2021^,72.59,Pfizer/BioNTech
:no: Norwegen ^24.06.2021^,72.09,"Moderna, Pfizer/BioNTech"
:se: Schweden ^24.06.2021^,71.58,"Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^25.06.2021^,69.93,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ee: Estland ^25.06.2021^,69.53,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nr: Nauru ^21.06.2021^,69.1,Oxford/AstraZeneca
:do: Dominikanische Republik ^24.06.2021^,68.98,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:ag: Antigua und Barbuda ^22.06.2021^,65.1,Oxford/AstraZeneca
:kn: St. Kitts und Nevis ^21.06.2021^,63.89,Oxford/AstraZeneca
:bt: Bhutan ^20.06.2021^,62.82,"Oxford/AstraZeneca, Pfizer/BioNTech"
:sk: Slowakei ^23.06.2021^,62.26,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:hr: Kroatien ^25.06.2021^,60.97,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lv: Lettland ^25.06.2021^,58.1,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bb: Barbados ^24.06.2021^,56.5,Oxford/AstraZeneca
:mu: Mauritius ^24.06.2021^,55.59,"BBIBP-CorV, Covaxin, Oxford/AstraZeneca"
:tr: Türkei ^25.06.2021^,55.29,"Pfizer/BioNTech, Sinovac"
