Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:sc: Seychellen ^18.05.2021^,134.39,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ae: Vereinigte Arabische Emirate ^25.05.2021^,125.53,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:sm: San Marino ^25.05.2021^,125.07,"Pfizer/BioNTech, Sputnik V"
:il: Israel ^26.05.2021^,122.13,"Moderna, Pfizer/BioNTech"
:mt: Malta ^25.05.2021^,111.09,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^26.05.2021^,96.27,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cl: Chile ^25.05.2021^,93.09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:gb: Vereinigtes Königreich ^25.05.2021^,91.32,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^25.05.2021^,86.84,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:hu: Ungarn ^26.05.2021^,86.79,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:us: Vereinigte Staaten ^26.05.2021^,86.48,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:mn: Mongolei ^26.05.2021^,85.04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:qa: Katar ^26.05.2021^,83.41,"Moderna, Pfizer/BioNTech"
:uy: Uruguay ^26.05.2021^,76.8,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mc: Monaco ^18.05.2021^,73.04,Pfizer/BioNTech
:nr: Nauru ^18.05.2021^,68.23,Oxford/AstraZeneca
:is: Island ^25.05.2021^,67.88,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:rs: Serbien ^25.05.2021^,64.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:sg: Singapur ^24.05.2021^,63.74,"Moderna, Pfizer/BioNTech"
:bt: Bhutan ^26.05.2021^,62.55,Oxford/AstraZeneca
:cy: Zypern ^24.05.2021^,60.88,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^26.05.2021^,58.13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^26.05.2021^,56.52,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^26.05.2021^,56.08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^25.05.2021^,54.25,"Moderna, Pfizer/BioNTech"
:es: Spanien ^25.05.2021^,54.07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^26.05.2021^,53.54,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^25.05.2021^,53.07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^26.05.2021^,52.15,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^25.05.2021^,51.9,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^25.05.2021^,51.89,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ee: Estland ^26.05.2021^,50.11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^23.05.2021^,50.02,"Moderna, Pfizer/BioNTech"
:gr: Griechenland ^26.05.2021^,49.95,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^26.05.2021^,49.86,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^25.05.2021^,49.85,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^25.05.2021^,49.75,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
