bfs_nummer,Bezirk,Gemeinde,Total Fälle,Fälle neu,Einwohner,fälle_pro_hundert,wappen
2601,Solothurn,Solothurn,4862,34,16883,28.7981993721495,http://i.imgur.com/JHN85pd.png
2465,Bucheggberg,Buchegg,630,8,2521,24.990083300277668,http://i.imgur.com/yrxc1LY.png
2464,Bucheggberg,Lüsslingen-Nennigkofen,448,2,1104,40.57971014492754,http://i.imgur.com/N8MtfcB.png
2455,Bucheggberg,Lüterkofen-Ichertswil,230,6,879,26.16609783845279,http://i.imgur.com/YJgUnxE.png
2457,Bucheggberg,Messen,436,3,1474,29.579375848032562,http://i.imgur.com/2uxYEzV.png
2461,Bucheggberg,Schnottwil,343,6,1139,30.114135206321336,http://i.imgur.com/pEng2IM.png
2471,Dorneck,Bättwil,305,5,1190,25.630252100840334,http://i.imgur.com/LLvYalH.png
2472,Dorneck,Büren,298,2,1051,28.353948620361564,http://i.imgur.com/PnBxaSz.png
2473,Dorneck,Dornach,2280,16,6923,32.93369926332515,http://i.imgur.com/COHmoqb.png
2474,Dorneck,Gempen,271,2,906,29.911699779249446,http://i.imgur.com/HzEspur.png
2475,Dorneck,Hochwald,343,1,1277,26.859827721221613,http://i.imgur.com/kIBMZAQ.png
2476,Dorneck,Hofstetten-Flüh,776,7,3216,24.129353233830848,http://i.imgur.com/V2VR9yi.png
2477,Dorneck,Metzerlen-Mariastein,263,4,943,27.889713679745494,http://i.imgur.com/i4ILrgV.png
2478,Dorneck,Nuglar-St. Pantaleon,375,3,1521,24.65483234714004,http://i.imgur.com/MGm5Ywo.png
2479,Dorneck,Rodersdorf,301,5,1368,22.002923976608187,http://i.imgur.com/p4uw0r9.png
2480,Dorneck,Seewen,254,6,1026,24.756335282651072,http://i.imgur.com/0JB6Mb5.png
2481,Dorneck,Witterswil,325,0,1450,22.413793103448278,http://i.imgur.com/0JrQ5Xw.png
2401,Gäu,Egerkingen,1152,6,4086,28.193832599118945,http://i.imgur.com/wyoEuip.png
2402,Gäu,Härkingen,440,2,1648,26.699029126213592,http://i.imgur.com/PQdyoSw.png
2403,Gäu,Kestenholz,510,5,1852,27.5377969762419,http://i.imgur.com/ITC2whV.png
2404,Gäu,Neuendorf,637,3,2278,27.963125548726953,http://i.imgur.com/aAcIy85.png
2405,Gäu,Niederbuchsiten,282,2,1265,22.292490118577074,http://i.imgur.com/cetMZcH.png
2406,Gäu,Oberbuchsiten,565,1,2305,24.5119305856833,http://i.imgur.com/GMgfP9q.png
2407,Gäu,Oensingen,1851,17,6326,29.260196016440087,http://i.imgur.com/nxrng2H.png
2408,Gäu,Wolfwil,559,7,2376,23.526936026936028,http://i.imgur.com/rWT56QU.png
2503,Gösgen,Erlinsbach,881,9,3576,24.636465324384787,http://i.imgur.com/PUlb6uL.png
2492,Gösgen,Kienberg,120,0,506,23.715415019762844,http://i.imgur.com/wLtAkKX.png
2493,Gösgen,Lostorf,921,6,3967,23.216536425510462,http://i.imgur.com/zAcNSRM.png
2495,Gösgen,Niedergösgen,1105,5,3904,28.304303278688526,http://i.imgur.com/AllQYDU.png
2497,Gösgen,Obergösgen,601,2,2363,25.43377063055438,http://i.imgur.com/H29uxzr.png
2499,Gösgen,Stüsslingen,329,5,1227,26.813365933170335,http://i.imgur.com/ZbMWoK9.png
2500,Gösgen,Trimbach,1898,5,6617,28.68369351669941,http://i.imgur.com/WoSpmww.png
2501,Gösgen,Winznau,441,0,1977,22.306525037936268,http://i.imgur.com/XzWXfuU.png
2542,Lebern,Bellach,1485,10,5340,27.808988764044944,http://i.imgur.com/ltCzE3I.png
2543,Lebern,Bettlach,1251,8,4971,25.165962582981294,http://i.imgur.com/iR6Ksbc.png
2544,Lebern,Feldbrunnen-St. Niklaus,158,3,977,16.17195496417605,http://i.imgur.com/8RQLWmc.png
2545,Lebern,Flumenthal,296,1,1056,28.030303030303028,http://i.imgur.com/h8frbs5.png
2546,Lebern,Grenchen,5159,27,17746,29.071340020286264,http://i.imgur.com/HPgVrQu.png
2547,Lebern,Günsberg,305,1,1197,25.48036758563074,http://i.imgur.com/ZKfrFH6.png
2548,Lebern,Hubersdorf,200,0,727,27.51031636863824,http://i.imgur.com/GrIxwUh.png
2550,Lebern,Langendorf,1025,8,3789,27.051992610187387,http://i.imgur.com/gBJhift.png
2551,Lebern,Lommiswil,404,8,1590,25.40880503144654,http://i.imgur.com/kp8FhJC.png
2553,Lebern,Oberdorf,385,1,1780,21.629213483146067,http://i.imgur.com/crpGiRQ.png
2554,Lebern,Riedholz,649,0,2317,28.010358221838583,http://i.imgur.com/sMEMU8t.png
2555,Lebern,Rüttenen,288,2,1483,19.420094403236682,http://i.imgur.com/sivJZRn.png
2556,Lebern,Selzach,934,4,3510,26.609686609686612,http://i.imgur.com/kla0mby.png
2571,Olten,Boningen,227,2,796,28.51758793969849,http://i.imgur.com/MhFqEu0.png
2572,Olten,Däniken,751,3,2898,25.914423740510696,http://i.imgur.com/BZxrxKx.png
2573,Olten,Dulliken,1538,7,5105,30.127326150832516,http://i.imgur.com/XL473mv.png
2575,Olten,Fulenbach,413,4,1773,23.29385222786238,http://i.imgur.com/QcYUHDY.png
2576,Olten,Gretzenbach,683,6,2789,24.48906418070993,http://i.imgur.com/MlSwCRn.png
2578,Olten,Gunzgen,414,6,1691,24.482554701360144,http://i.imgur.com/tAcSIIa.png
2579,Olten,Hägendorf,1436,3,5193,27.6526092817254,http://i.imgur.com/RJoWgKI.png
2580,Olten,Kappel,840,7,3286,25.562994522215458,http://i.imgur.com/FR4dCDn.png
2581,Olten,Olten,4856,29,18549,26.17930885762036,http://i.imgur.com/P9JM0Cd.png
2582,Olten,Rickenbach,282,1,1057,26.679280983916748,http://i.imgur.com/EVTUO7d.png
2583,Olten,Schönenwerd,1394,10,5094,27.36552807224185,http://i.imgur.com/l6WAIYt.png
